#OTUID	CANON_B10_22_X	CANON_B13_22_X	CANON_B17_22_X	CANON_B1_22_X	CANON_CBI1_22_X	CANON_CBI4_22_X	CANON_CBI5_22_X	CANON_CBI8_22_X
ASV_26319	0	0	0	0	0	0	1	0
ASV_26320	0	0	1	0	0	0	0	0
ASV_26338	0	0	0	6	0	0	0	0
ASV_26339	2	0	0	0	0	0	1	0
ASV_26340	0	0	0	0	0	0	0	0
ASV_26355	0	0	0	3	0	0	0	0
ASV_26356	0	0	0	1	0	0	0	0
ASV_26357	0	1	0	0	0	0	0	0
ASV_26358	0	1	0	0	0	0	0	0
ASV_26359	0	0	0	0	0	0	0	0
ASV_26360	0	0	0	0	0	0	0	0
ASV_26362	0	0	1	0	0	0	0	0
ASV_26364	0	0	1	0	0	0	0	0
ASV_26367	0	0	1	0	0	0	0	0
ASV_26380	0	3	14	11	0	0	0	1
ASV_26381	0	0	2	3	0	5	2	1
ASV_26382	0	0	0	1	0	0	2	0
ASV_26383	0	0	0	0	0	0	0	0
ASV_26384	0	0	2	0	1	0	0	0
ASV_26385	0	1	0	0	2	3	1	1
ASV_26386	0	0	7	0	0	0	0	0
ASV_26387	0	5	0	0	0	15	2	0
ASV_26393	0	0	0	0	0	0	0	0
ASV_26404	0	0	0	0	0	0	0	0
ASV_26405	0	0	0	0	0	0	0	0
ASV_26406	0	0	0	0	0	0	0	0
ASV_26407	1	4	0	0	0	1	3	0
ASV_26408	0	0	0	0	0	1	3	2
ASV_26410	0	0	0	0	0	1	0	0
ASV_26428	0	0	0	1	0	0	0	0
ASV_26429	0	0	0	0	0	0	0	0
ASV_26431	3	0	0	0	0	0	0	0
ASV_26432	0	0	0	0	0	0	0	0
ASV_26433	0	0	0	0	0	0	0	0
ASV_26434	0	0	0	0	0	0	1	0
ASV_26435	0	0	1	0	0	3	1	0
ASV_26447	0	0	0	5	29	0	0	0
ASV_26448	0	0	0	2	3	0	0	0
ASV_26449	0	0	1	1	0	0	0	0
ASV_26450	0	0	1	0	0	0	0	0
ASV_26451	0	0	0	0	0	0	0	0
ASV_26452	0	0	1	0	0	0	0	4
ASV_26453	0	0	0	0	0	2	5	0
ASV_26457	0	0	0	0	0	0	0	0
ASV_26475	2	0	0	4	0	0	0	0
ASV_26477	0	0	1	0	0	0	0	0
ASV_26479	0	0	0	0	33	0	0	0
ASV_26497	0	0	0	1	0	0	0	0
ASV_26498	0	0	0	1	0	0	0	0
ASV_26499	0	0	1	1	0	0	0	0
ASV_26501	0	0	0	0	0	0	0	0
ASV_26502	0	0	0	0	0	0	0	0
ASV_26504	1	0	1	0	0	0	1	2
ASV_26507	0	0	26	0	0	0	0	0
ASV_26537	0	0	0	2	0	0	0	0
ASV_26538	0	0	1	1	0	0	0	4
ASV_26539	0	0	0	0	0	0	0	0
ASV_26542	1	0	0	0	0	0	0	0
ASV_26543	0	0	0	0	0	0	0	0
ASV_26544	0	0	0	0	0	0	0	0
ASV_26545	0	2	1	0	0	9	1	7
ASV_26546	0	0	5	0	0	0	5	0
ASV_26547	0	0	0	0	0	0	0	0
ASV_26549	0	0	0	0	0	0	1	0
ASV_26563	0	0	1	2	0	0	0	0
ASV_26564	0	0	0	1	0	0	2	2
ASV_26565	1	0	0	1	0	0	0	0
ASV_26566	0	0	0	1	0	0	0	0
ASV_26567	0	0	2	1	0	0	0	1
ASV_26570	0	0	1	0	0	1	0	18
ASV_26571	0	0	2	0	0	0	0	0
ASV_26572	0	2	0	0	0	0	0	0
ASV_26575	0	0	0	0	0	0	2	0
ASV_26594	0	0	0	5	0	0	0	0
ASV_26597	0	0	0	0	0	1	0	0
ASV_26598	0	0	0	0	0	0	0	10
ASV_26599	0	0	0	0	0	0	0	0
ASV_26600	0	0	0	0	0	0	0	0
ASV_26602	0	1	0	0	0	0	0	0
ASV_26603	0	0	0	0	0	0	0	0
ASV_26604	0	0	0	0	0	0	0	0
ASV_26605	0	0	0	0	0	0	0	0
ASV_26607	0	0	0	0	0	0	0	0
ASV_26614	0	0	0	0	2	0	0	0
ASV_26630	0	11	0	1	0	0	0	0
ASV_26631	0	0	0	1	0	0	1	0
ASV_26633	0	0	0	0	0	0	5	0
ASV_26634	0	0	0	0	0	0	0	4
ASV_26636	0	2	0	0	0	0	1	1
ASV_26637	0	0	0	0	0	0	0	0
ASV_26638	0	0	0	0	0	0	0	0
ASV_26639	0	0	0	0	0	0	0	0
ASV_26640	0	0	5	0	0	0	0	4
ASV_26641	1	0	0	0	0	0	0	0
ASV_26642	0	0	0	0	0	0	2	0
ASV_26661	0	0	4	4	0	0	0	1
ASV_26662	0	0	5	3	0	0	0	1
ASV_26663	0	0	0	0	0	0	0	0
ASV_26664	0	0	0	0	0	0	0	0
ASV_26665	0	0	0	0	0	0	0	1
ASV_26666	0	0	0	0	0	0	0	0
ASV_26667	0	0	0	0	0	0	0	0
ASV_26668	0	0	0	0	0	0	1	0
ASV_26669	0	0	0	0	0	0	0	0
ASV_26674	0	0	0	0	0	0	0	0
ASV_26704	0	0	0	2	0	0	0	0
ASV_26705	0	0	0	1	0	0	1	6
ASV_26706	0	0	2	0	0	0	0	3
ASV_26707	0	0	3	0	0	0	0	0
ASV_26708	0	5	2	0	0	0	3	0
ASV_26712	1	3	0	0	0	0	0	0
ASV_26713	26	0	0	0	0	0	0	0
ASV_26714	0	0	0	0	0	0	0	0
ASV_26736	0	0	26	0	0	0	0	0
ASV_26738	0	0	5	2	0	0	0	0
ASV_26742	0	0	0	0	0	4	0	0
ASV_26743	0	0	0	0	0	0	0	0
ASV_26744	0	2	2	0	0	0	0	0
ASV_26746	0	0	13	0	0	0	0	0
ASV_26747	0	0	8	0	0	0	0	0
ASV_26750	0	0	1	0	0	0	0	0
ASV_26755	0	0	0	0	0	0	0	0
ASV_26782	0	0	1	0	0	0	0	1
ASV_26783	0	4	0	0	0	0	0	0
ASV_26784	0	0	1	0	0	0	0	0
ASV_26786	0	0	0	0	0	0	0	0
ASV_26787	0	1	0	0	0	0	1	0
ASV_26789	0	0	1	0	0	0	0	0
ASV_26790	0	0	0	0	0	0	0	1
ASV_26824	0	0	0	23	0	0	0	0
ASV_26825	0	0	0	1	20	0	0	0
ASV_26826	0	0	0	0	0	10	0	0
ASV_26827	0	0	0	0	0	0	0	0
ASV_26828	3	0	0	0	0	0	0	0
ASV_26829	0	0	0	0	0	2	1	0
ASV_26830	0	1	0	0	0	0	0	0
ASV_26831	0	0	0	0	0	0	0	0
ASV_26832	0	0	0	0	0	0	0	0
ASV_26837	0	0	0	0	0	0	2	0
ASV_26839	1	0	0	0	0	0	0	3
ASV_26846	0	0	2	0	0	0	0	0
ASV_26855	0	1	0	0	0	0	0	0
ASV_26866	0	0	23	0	0	0	0	0
ASV_26874	0	0	2	4	0	0	0	1
ASV_26875	0	0	0	1	1	3	2	0
ASV_26878	0	0	0	0	0	0	1	0
ASV_26879	0	0	0	0	1	0	0	0
ASV_26881	0	0	0	0	0	0	0	0
ASV_26882	0	0	0	0	0	0	0	0
ASV_26883	2	4	0	0	0	0	3	1
ASV_26884	0	0	0	0	0	0	0	3
ASV_26885	1	0	0	0	0	0	0	0
ASV_26886	0	0	0	0	0	0	0	0
ASV_26887	0	0	0	0	0	0	1	0
ASV_26888	0	0	0	0	0	0	0	0
ASV_26892	0	3	0	0	0	0	1	0
ASV_26919	0	0	0	5	0	0	0	0
ASV_26920	0	1	0	2	10	0	2	0
ASV_26921	0	0	3	1	0	0	0	0
ASV_26922	0	0	0	1	0	0	0	1
ASV_26925	1	0	0	0	0	0	2	0
ASV_26928	0	0	0	0	0	0	0	0
ASV_26929	0	0	0	0	0	1	0	2
ASV_26932	0	2	0	0	0	0	7	0
ASV_26933	0	0	0	0	0	2	2	0
ASV_26935	0	0	0	0	5	0	0	0
ASV_26936	2	0	0	0	0	0	1	0
ASV_26940	0	0	4	0	0	0	0	1
ASV_26941	0	0	0	0	0	0	0	0
ASV_26975	0	0	1	7	0	0	0	0
ASV_26976	0	0	2	5	0	0	0	0
ASV_26977	0	0	2	1	1	0	0	1
ASV_26978	0	0	0	1	0	0	0	0
ASV_26980	0	0	1	0	0	0	0	0
ASV_26981	0	0	0	0	0	0	0	0
ASV_26983	0	0	0	0	0	0	1	0
ASV_26986	0	0	2	0	1	0	0	1
ASV_26991	0	0	0	0	0	0	0	0
ASV_26996	0	0	0	0	0	0	1	0
ASV_26998	0	0	0	0	0	0	0	20
ASV_26999	0	0	0	0	0	0	0	16
ASV_27016	0	1	0	1	0	0	1	0
ASV_27017	0	1	1	0	0	0	0	0
ASV_27018	0	0	0	0	0	0	0	0
ASV_27019	0	0	0	0	0	0	0	0
ASV_27020	0	0	0	0	0	0	0	0
ASV_27021	0	0	0	0	0	0	0	0
ASV_27022	0	0	0	0	0	0	0	0
ASV_27029	0	0	0	0	0	0	0	0
ASV_27036	0	0	0	0	0	0	19	0
ASV_27054	0	0	1	0	0	0	0	0
ASV_27064	0	0	0	2	0	0	0	0
ASV_27065	0	0	0	1	0	0	0	1
ASV_27067	0	0	0	0	2	0	0	0
ASV_27068	0	6	0	0	0	1	2	0
ASV_27069	0	0	0	0	0	0	0	0
ASV_27071	0	0	1	0	0	6	2	0
ASV_27072	0	0	0	0	0	3	0	0
ASV_27074	0	0	0	0	0	0	0	11
ASV_27075	0	0	0	0	0	0	0	0
ASV_27077	1	0	0	0	0	0	0	0
ASV_27107	0	0	0	17	0	0	0	0
ASV_27108	0	0	0	1	0	0	1	2
ASV_27109	0	0	0	1	0	0	0	14
ASV_27110	0	0	0	1	0	0	0	0
ASV_27111	0	0	0	0	0	0	0	0
ASV_27113	0	0	0	0	0	0	1	0
ASV_27117	0	0	0	0	0	0	0	0
ASV_27118	0	0	0	0	0	0	0	0
ASV_27120	0	0	1	0	0	0	0	0
ASV_27125	0	0	0	0	0	0	0	1
ASV_27127	0	0	0	0	0	1	0	0
ASV_27129	0	0	0	0	0	0	0	0
ASV_27132	0	0	0	0	0	0	0	0
ASV_27133	0	0	0	0	0	0	2	0
ASV_27166	0	0	0	3	0	0	0	0
ASV_27169	0	0	0	0	0	0	0	0
ASV_27170	0	0	0	0	0	0	0	0
ASV_27172	0	0	0	0	0	0	1	0
ASV_27173	0	0	0	0	0	0	0	0
ASV_27174	0	0	0	0	0	0	0	0
ASV_27176	0	0	0	0	0	0	1	0
ASV_27177	0	0	0	0	0	0	0	0
ASV_27178	0	0	0	0	0	0	0	0
ASV_27179	0	1	0	0	0	0	0	0
ASV_27180	0	0	0	0	0	0	0	0
ASV_27181	0	0	0	0	0	0	0	0
ASV_27183	0	0	0	0	1	0	0	0
ASV_27184	0	0	0	0	0	0	0	0
ASV_27185	0	0	0	0	0	0	0	11
ASV_27186	0	0	0	0	0	0	1	0
ASV_27187	0	1	0	0	0	0	0	0
ASV_27189	0	0	0	0	0	0	0	0
ASV_27196	0	16	0	0	0	0	0	0
ASV_27218	0	0	0	1	0	0	0	0
ASV_27219	0	0	0	0	0	0	0	0
ASV_27220	0	0	0	0	4	0	0	0
ASV_27223	0	0	0	0	0	2	0	0
ASV_27224	0	0	1	0	2	0	0	0
ASV_27225	0	0	0	0	0	0	0	0
ASV_27228	0	0	0	0	0	2	2	0
ASV_27230	0	0	1	0	0	0	0	0
ASV_27236	0	0	0	0	0	0	0	2
ASV_27244	0	13	0	0	0	0	0	0
ASV_27268	0	0	1	2	0	0	0	0
ASV_27270	0	0	0	0	0	0	0	0
ASV_27274	0	0	0	0	0	0	2	0
ASV_27275	0	0	2	0	0	0	1	0
ASV_27276	0	0	0	0	0	1	1	0
ASV_27277	0	0	0	0	0	0	0	0
ASV_27278	0	0	0	0	0	0	0	0
ASV_27279	0	0	0	0	0	1	0	4
ASV_27281	0	0	0	0	0	0	0	0
ASV_27282	0	0	2	0	0	0	0	0
ASV_27284	0	0	1	0	0	0	0	0
ASV_27289	0	0	0	0	0	0	0	1
ASV_27290	0	0	0	0	0	0	0	0
ASV_27330	0	0	14	0	0	0	0	0
ASV_27338	0	0	0	2	0	0	0	0
ASV_27339	0	0	2	1	0	0	0	0
ASV_27340	0	0	0	0	0	0	0	0
ASV_27346	0	0	0	0	0	0	0	0
ASV_27352	0	0	0	0	0	0	0	1
ASV_27353	0	0	1	0	0	0	0	0
ASV_27354	0	0	0	0	0	1	0	0
ASV_27358	0	0	0	0	0	10	0	0
ASV_27367	1	0	0	0	0	12	0	0
ASV_27408	0	0	0	2	0	0	0	0
ASV_27414	0	0	1	0	0	0	0	3
ASV_27415	0	0	0	0	0	0	0	0
ASV_27416	0	0	0	0	0	0	0	0
ASV_27418	1	0	0	0	0	1	2	0
ASV_27420	0	0	4	0	0	0	0	0
ASV_27421	0	0	0	0	0	0	0	0
ASV_27426	0	0	3	0	0	0	1	0
ASV_27428	0	0	0	0	0	0	0	0
ASV_27429	0	0	0	0	0	0	0	0
ASV_27433	0	2	0	0	0	0	0	0
ASV_27440	12	0	0	0	0	0	0	0
ASV_27441	0	0	0	0	0	0	0	0
ASV_27451	0	3	0	0	0	0	0	0
ASV_27485	0	0	0	3	0	0	0	0
ASV_27486	0	0	0	2	0	1	0	0
ASV_27490	0	0	0	0	0	0	0	0
ASV_27492	0	1	0	0	0	0	0	0
ASV_27493	0	0	0	0	0	0	0	0
ASV_27495	0	0	0	0	0	0	0	0
ASV_27496	0	0	0	0	0	0	0	0
ASV_27497	0	0	0	0	0	0	0	0
ASV_27498	1	0	0	0	0	0	0	0
ASV_27499	2	0	0	0	0	1	0	0
ASV_27500	0	0	0	0	0	1	0	0
ASV_27501	0	0	0	0	0	0	1	0
ASV_27504	0	0	0	0	0	0	1	0
ASV_27505	0	0	0	0	0	0	0	0
ASV_27506	0	0	0	0	0	0	0	1
ASV_27513	0	0	0	0	0	0	0	0
ASV_27514	0	0	0	0	0	0	0	0
ASV_27524	11	0	0	0	0	0	0	0
ASV_27526	0	0	0	0	0	1	0	0
ASV_27528	0	0	2	0	0	0	0	0
ASV_27571	0	0	0	4	0	0	0	0
ASV_27572	0	0	4	4	0	0	0	0
ASV_27573	0	0	0	3	0	0	3	0
ASV_27574	0	0	0	1	0	0	0	0
ASV_27575	0	0	0	0	0	0	0	0
ASV_27577	0	0	0	0	0	0	0	0
ASV_27579	0	0	0	0	0	0	0	0
ASV_27580	0	0	0	0	0	0	0	0
ASV_27584	0	0	0	0	0	3	1	1
ASV_27585	0	0	0	0	0	0	0	1
ASV_27588	1	0	0	0	0	0	0	0
ASV_27591	0	1	0	0	0	0	0	0
ASV_27596	0	0	6	0	0	0	0	0
ASV_27599	0	0	0	0	0	0	0	1
ASV_27604	0	0	0	0	0	0	0	1
ASV_27661	0	0	0	0	0	0	0	0
ASV_27663	0	0	0	0	0	0	0	4
ASV_27665	0	0	0	0	0	0	0	0
ASV_27666	0	0	0	0	0	0	0	0
ASV_27667	0	0	0	0	0	0	0	0
ASV_27668	0	1	0	0	0	0	0	0
ASV_27669	2	0	0	0	0	0	0	0
ASV_27671	2	0	0	0	0	0	0	0
ASV_27673	0	0	2	0	0	0	0	0
ASV_27674	0	2	0	0	0	0	0	0
ASV_27677	0	1	0	0	0	0	0	0
ASV_27681	0	4	0	0	0	0	0	0
ASV_27682	2	3	0	0	0	0	0	0
ASV_27684	0	8	0	0	0	0	0	0
ASV_27687	0	0	0	0	0	0	0	0
ASV_27688	0	0	0	0	0	0	1	0
ASV_27689	0	0	0	0	1	0	0	0
ASV_27694	0	0	0	0	0	0	0	0
ASV_27695	0	0	0	0	0	0	0	3
ASV_27698	0	0	0	0	1	0	0	0
ASV_27730	0	0	2	0	0	0	0	0
ASV_27763	0	0	1	2	0	0	0	0
ASV_27764	0	0	0	1	0	0	0	0
ASV_27765	0	0	0	1	0	0	0	3
ASV_27770	0	0	0	0	0	0	0	0
ASV_27771	0	0	0	0	0	0	0	0
ASV_27772	0	0	0	0	0	0	1	0
ASV_27774	0	0	1	0	0	0	0	0
ASV_27776	0	0	0	0	0	0	0	0
ASV_27781	0	0	0	0	0	0	0	0
ASV_27782	1	0	0	0	0	0	0	0
ASV_27783	0	0	0	0	0	0	0	1
ASV_27785	0	0	0	0	0	2	0	0
ASV_27786	0	0	0	0	0	0	1	0
ASV_27791	0	0	0	0	0	0	0	0
ASV_27793	2	0	0	0	0	0	0	0
ASV_27795	0	0	0	0	0	0	0	0
ASV_27798	0	0	0	0	0	0	0	0
ASV_27800	0	4	0	0	0	0	0	0
ASV_27804	0	0	0	0	0	0	1	0
ASV_27808	0	0	0	0	0	0	0	0
ASV_27809	0	0	1	0	0	0	0	5
ASV_27815	0	0	0	0	0	1	0	0
ASV_27864	1	0	0	2	0	0	0	0
ASV_27865	0	0	0	1	0	0	0	0
ASV_27866	0	0	0	1	0	0	0	0
ASV_27867	0	0	0	1	0	0	0	0
ASV_27869	0	0	0	0	0	1	0	0
ASV_27872	0	0	0	0	0	0	0	0
ASV_27873	0	0	0	0	3	0	0	0
ASV_27875	0	0	1	0	0	0	0	0
ASV_27876	0	0	1	0	0	0	0	0
ASV_27877	0	0	0	0	0	0	2	0
ASV_27879	0	0	0	0	0	0	0	0
ASV_27880	0	0	0	0	0	0	0	0
ASV_27882	0	0	0	0	0	0	1	1
ASV_27885	0	1	0	0	0	0	0	0
ASV_27886	0	2	0	0	0	0	0	0
ASV_27887	0	0	0	0	0	0	0	0
ASV_27888	0	6	0	0	0	0	0	0
ASV_27893	0	0	2	0	0	0	0	0
ASV_27894	0	0	2	0	0	1	0	0
ASV_27901	0	0	0	0	0	0	0	0
ASV_27905	0	0	2	0	0	0	0	0
ASV_27908	0	0	1	0	0	0	0	0
ASV_27909	0	2	0	0	0	0	0	0
ASV_27919	4	0	0	0	0	1	0	0
ASV_27990	0	0	0	6	0	0	0	0
ASV_27991	0	0	0	2	0	0	0	0
ASV_27992	0	0	0	1	0	3	0	0
ASV_27993	0	0	0	1	0	0	0	0
ASV_27994	0	0	0	1	0	0	0	0
ASV_27995	0	0	0	0	0	0	0	0
ASV_27998	0	0	0	0	0	0	1	0
ASV_27999	0	0	0	0	0	0	1	0
ASV_28002	0	0	0	0	0	0	0	0
ASV_28003	0	0	0	0	0	0	0	0
ASV_28007	0	0	0	0	0	0	0	1
ASV_28008	0	0	0	0	0	0	0	0
ASV_28009	0	0	0	0	0	0	0	0
ASV_28012	0	0	1	0	0	0	0	0
ASV_28016	0	0	0	0	0	0	0	0
ASV_28020	0	0	0	0	0	0	0	0
ASV_28026	0	1	0	0	0	0	0	1
ASV_28027	0	0	2	0	0	0	0	0
ASV_28032	0	3	0	0	0	0	1	0
ASV_28033	0	0	0	0	0	0	0	0
ASV_28035	0	0	0	0	0	0	0	0
ASV_28037	0	0	0	0	0	0	0	1
ASV_28039	0	0	0	0	0	0	1	0
ASV_28042	0	0	0	0	0	0	0	2
ASV_28050	0	1	1	0	0	0	0	0
ASV_28052	0	0	0	0	5	0	0	0
ASV_28053	0	0	0	0	0	0	0	0
ASV_28109	0	0	6	0	0	0	0	0
ASV_28110	0	0	6	0	0	0	0	0
ASV_28120	0	0	0	5	0	0	0	0
ASV_28121	0	0	0	4	0	0	0	0
ASV_28122	0	0	0	4	0	0	0	0
ASV_28123	0	0	0	2	0	0	0	0
ASV_28124	0	0	0	1	0	0	0	0
ASV_28125	0	0	0	1	0	0	0	0
ASV_28127	0	0	0	0	0	0	1	0
ASV_28128	0	0	0	0	0	0	0	0
ASV_28129	0	0	0	0	0	0	0	0
ASV_28130	0	0	0	0	0	0	0	0
ASV_28131	0	0	0	0	0	0	0	0
ASV_28132	0	0	0	0	0	0	0	0
ASV_28134	0	1	0	0	1	0	0	0
ASV_28136	0	0	0	0	0	0	0	0
ASV_28137	0	0	1	0	0	0	0	0
ASV_28142	0	0	0	0	0	0	0	0
ASV_28145	0	0	0	0	0	0	0	0
ASV_28146	0	0	0	0	0	0	1	0
ASV_28148	0	0	0	0	0	0	2	0
ASV_28150	0	0	0	0	0	0	1	0
ASV_28155	0	0	1	0	0	0	0	0
ASV_28156	0	0	0	0	0	0	0	0
ASV_28158	0	0	0	0	0	0	0	3
ASV_28160	0	0	0	0	0	0	0	0
ASV_28162	0	0	0	0	0	0	0	0
ASV_28163	0	0	0	0	0	0	0	0
ASV_28166	0	0	0	0	0	0	0	0
ASV_28177	0	0	0	0	0	1	0	0
ASV_28183	0	0	0	0	0	2	0	0
ASV_28185	0	0	0	0	0	2	0	0
ASV_28187	2	1	0	0	0	0	0	0
ASV_28188	1	0	0	0	0	0	0	0
ASV_28189	0	0	0	0	5	0	0	0
ASV_28190	0	0	0	0	0	0	0	0
ASV_28191	0	0	0	0	0	0	0	0
ASV_28192	0	0	0	0	0	0	0	0
ASV_28252	0	0	5	0	0	0	0	0
ASV_28274	0	0	0	0	0	0	0	0
ASV_28275	0	0	0	0	0	0	0	0
ASV_28277	0	0	1	0	0	0	0	0
ASV_28278	0	0	0	0	0	0	0	0
ASV_28281	0	0	0	0	0	0	0	0
ASV_28282	0	0	0	0	0	0	0	0
ASV_28287	0	0	0	0	0	0	0	0
ASV_28296	0	0	0	0	0	0	0	0
ASV_28301	0	0	0	0	0	0	0	2
ASV_28312	0	0	0	0	0	0	0	0
ASV_28317	0	1	0	0	0	0	0	0
ASV_28329	1	0	0	0	0	0	0	0
ASV_28330	0	0	0	0	0	0	0	0
ASV_28344	1	0	0	0	0	0	0	0
ASV_28348	4	0	0	0	0	0	0	0
ASV_28349	4	0	0	0	0	0	0	0
ASV_28350	0	0	0	0	0	2	0	0
ASV_28351	0	0	0	0	0	0	0	0
ASV_28352	0	0	0	0	0	0	0	0
ASV_28353	0	0	0	0	0	0	0	0
ASV_28354	0	0	0	0	0	0	0	0
ASV_28368	0	4	0	0	0	0	0	0
ASV_28451	0	0	0	3	0	0	0	0
ASV_28452	0	0	0	3	0	0	0	0
ASV_28453	0	0	0	3	0	0	0	0
ASV_28454	0	0	0	3	0	0	0	0
ASV_28455	0	0	0	3	0	0	0	0
ASV_28456	0	0	0	2	0	0	0	0
ASV_28457	0	0	0	2	0	0	0	0
ASV_28458	0	0	0	2	0	0	0	0
ASV_28459	0	0	0	1	0	0	0	0
ASV_28464	1	0	0	0	0	0	0	0
ASV_28465	0	0	0	0	0	0	0	0
ASV_28466	0	0	0	0	0	0	0	2
ASV_28475	0	0	0	0	0	0	0	0
ASV_28476	0	0	0	0	0	0	0	0
ASV_28479	0	1	0	0	0	0	0	0
ASV_28481	0	0	0	0	0	0	0	0
ASV_28482	0	0	0	0	0	0	0	0
ASV_28483	0	0	0	0	0	0	0	0
ASV_28484	0	0	0	0	0	0	0	0
ASV_28485	0	0	0	0	0	0	0	0
ASV_28503	0	0	0	0	0	0	0	0
ASV_28513	1	0	0	0	0	0	0	0
ASV_28516	0	2	0	0	0	0	0	0
ASV_28525	0	0	0	0	0	0	0	0
ASV_28529	0	0	0	0	0	0	1	0
ASV_28539	0	0	0	0	0	1	0	0
ASV_28540	0	0	0	0	0	0	2	0
ASV_28550	0	0	0	0	0	0	1	0
ASV_28562	0	0	0	0	0	0	1	0
ASV_28563	0	0	0	0	0	0	0	0
ASV_28565	0	0	2	0	0	0	0	0
ASV_28575	3	0	0	0	0	0	0	0
ASV_28576	3	0	0	0	0	0	0	0
ASV_28577	2	1	0	0	0	0	0	0
ASV_28578	0	0	0	0	0	3	0	0
ASV_28579	0	0	0	0	0	1	0	0
ASV_28580	0	0	0	0	0	0	0	3
ASV_28581	0	0	0	0	0	0	0	3
ASV_28582	0	0	0	0	0	0	0	0
ASV_28583	0	0	0	0	0	0	0	0
ASV_28584	0	0	0	0	0	0	0	0
ASV_28585	0	0	0	0	0	0	0	0
ASV_28586	0	0	0	0	0	0	0	0
ASV_28587	0	0	0	0	0	0	0	0
ASV_28588	0	0	0	0	0	0	0	0
ASV_28589	0	0	0	0	0	0	3	0
ASV_28590	0	0	0	0	0	0	3	0
ASV_28591	0	0	0	0	0	0	2	0
ASV_28613	0	3	0	0	0	0	0	0
ASV_28614	0	3	0	0	0	0	0	0
ASV_28615	0	3	0	0	0	0	0	0
ASV_28616	0	3	0	0	0	0	0	0
ASV_28723	0	0	3	0	0	0	0	0
ASV_28724	0	0	3	0	0	0	0	0
ASV_28725	0	0	3	0	0	0	0	0
ASV_28726	0	0	3	0	0	0	0	0
ASV_28753	0	0	0	2	0	0	0	0
ASV_28754	0	0	0	2	0	0	0	0
ASV_28755	0	0	0	2	0	0	0	0
ASV_28756	0	0	0	2	0	0	0	0
ASV_28770	0	0	0	0	0	0	0	0
ASV_28771	0	0	0	0	0	0	0	0
ASV_28772	0	0	0	0	0	0	0	0
ASV_28773	0	0	0	0	0	0	0	0
ASV_28774	0	0	0	0	0	0	0	0
ASV_28775	0	0	0	0	0	0	0	0
ASV_28779	0	0	0	0	0	1	0	0
ASV_28780	0	0	0	0	0	0	0	0
ASV_28781	0	0	0	0	0	0	0	0
ASV_28813	0	0	0	0	0	0	1	0
ASV_28814	0	0	0	0	0	0	0	0
ASV_28889	0	0	0	0	0	0	0	0
ASV_28909	2	0	0	0	0	0	0	0
ASV_28910	2	0	0	0	0	0	0	0
ASV_28911	2	0	0	0	0	0	0	0
ASV_28912	0	0	0	0	2	0	0	0
ASV_28913	0	0	0	0	0	2	0	0
ASV_28914	0	0	0	0	0	2	0	0
ASV_28915	0	0	0	0	0	2	0	0
ASV_28916	0	0	0	0	0	2	0	0
ASV_28917	0	0	0	0	0	0	0	2
ASV_28918	0	0	0	0	0	0	0	2
ASV_28919	0	0	0	0	0	0	0	2
ASV_28920	0	0	0	0	0	0	0	2
ASV_28921	0	0	0	0	0	0	0	2
ASV_28922	0	0	0	0	0	0	0	2
ASV_28923	0	0	0	0	0	0	0	2
ASV_28924	0	0	0	0	0	0	0	0
ASV_28925	0	0	0	0	0	0	0	0
ASV_28926	0	0	0	0	0	0	0	0
ASV_28927	0	0	0	0	0	0	0	0
ASV_28928	0	0	0	0	0	0	0	0
ASV_28929	0	0	0	0	0	0	0	0
ASV_28930	0	0	0	0	0	0	0	0
ASV_28931	0	0	0	0	0	0	2	0
ASV_28932	0	0	0	0	0	0	2	0
ASV_28933	0	0	0	0	0	0	2	0
ASV_28960	0	2	0	0	0	0	0	0
ASV_28961	0	2	0	0	0	0	0	0
ASV_28962	0	2	0	0	0	0	0	0
ASV_29072	0	0	2	0	0	0	0	0
ASV_29073	0	0	2	0	0	0	0	0
ASV_29074	0	0	2	0	0	0	0	0
ASV_29075	0	0	2	0	0	0	0	0
ASV_29103	0	0	0	1	0	0	0	0
ASV_29104	0	0	0	1	0	0	0	0
ASV_29105	0	0	0	1	0	0	0	0
ASV_29112	0	0	0	0	0	0	0	0
ASV_29113	0	0	0	0	0	0	0	0
ASV_29119	0	0	0	0	0	0	0	0
ASV_29120	0	0	0	0	0	0	0	0
ASV_29192	1	0	0	0	0	0	0	0
ASV_29193	1	0	0	0	0	0	0	0
ASV_29194	1	0	0	0	0	0	0	0
ASV_29196	0	0	0	0	1	0	0	0
ASV_29197	0	0	0	0	1	0	0	0
ASV_29198	0	0	0	0	0	1	0	0
ASV_29199	0	0	0	0	0	0	0	0
ASV_29200	0	0	0	0	0	0	0	0
ASV_29201	0	0	0	0	0	0	0	0
ASV_29202	0	0	0	0	0	0	1	0
ASV_29203	0	0	0	0	0	0	1	0
ASV_29204	0	0	0	0	0	0	1	0
ASV_29205	0	0	0	0	0	0	1	0
ASV_29221	0	1	0	0	0	0	0	0
ASV_29271	0	0	1	0	0	0	0	0
ASV_29272	0	0	1	0	0	0	0	0
ASV_29273	0	0	1	0	0	0	0	0
ASV_29274	0	0	1	0	0	0	0	0
ASV_29275	0	0	1	0	0	0	0	0
ASV_29284	0	1	0	0	0	0	0	0
ASV_29285	0	0	1	0	0	0	0	0
ASV_29286	0	0	0	0	0	0	0	0
