"ASV","20180724_EB_Y","20180802_EB_Y","20180815_EB_Y","20180908_CB_GG","20180909_CB_GG","20180910_CB_GG","20181211_EB_FF","20181212_EB_FF","20181218_EB_FF","20190619_EB_GG","CN18FESPkoa_SC1_FF","CN18FESPkoa_SC59_FF","CN18S_koa3G_SC29_FF","CN18S_koa3G_SC30_FF","CN18S_koa3G_SC31_FF","CN18S_koa3G_SC57_FF","CN18S_koa3G_SC58_FF","CN18S_koa3G_SC59_FF","pcr_blank_1_FF","pcr_blank_2_FF","pcr_blank_3_FF","pcrblank_1_GG","pcrblank_1_Y","pcrblank_2_GG","pcrblank_2_Y","pcrblank_3_GG","pcrblank_3_Y","rowsum","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV_8437",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,"Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Ctenocalanus","Ctenocalanus vanus"
"ASV_8615",0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Eukaryota","Ochrophyta","Phaeophyceae","unassigned","unassigned","g_","s_"
"ASV_8630",0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,"Eukaryota","Oomycota","Oomycetes","Peronosporales","Peronosporaceae","g_","s_"
"ASV_8635",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,"Eukaryota","Cnidaria","Hydrozoa","Anthoathecata","Moerisiidae","g_","s_"
"ASV_8715",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,"Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","g_","s_"
"ASV_8728",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,4,"Eukaryota","Cnidaria","Hydrozoa","Leptothecata","Aglaopheniidae","g_","s_"
"ASV_8763",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,"Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_8809",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,"Eukaryota","Haptophyta","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"ASV_9101",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","g_","s_"
"ASV_9200",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Eukaryota","Oomycota","Oomycetes","unknown","unknown","g_","s_"
"ASV_9221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,4,"Eukaryota","Ochrophyta","Phaeophyceae","Ectocarpales","Scytosiphonaceae","g_","s_"
"ASV_9228",0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Eukaryota","Chlorophyta","unknown","Pyramimonadales","unknown","g_","s_"
"ASV_9415",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Eukaryota","Ochrophyta","Chrysophyceae","Chromulinales","Paraphysomonadaceae","g_","s_"
"ASV_9981",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Eukaryota","Arthropoda","Insecta","Diptera","unassigned","g_","s_"
"ASV_10469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,4,"Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_10615",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Eukaryota","Haptophyta","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"ASV_11053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,"Eukaryota","Mollusca","Bivalvia","Arcoida","Arcidae","g_","s_"
"ASV_11506",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_11509",1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_11555",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_11598",0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_11679",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_11695",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_11867",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_12549",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,"Eukaryota","Cnidaria","Hydrozoa","Leptothecata","Eirenidae","g_","s_"
"ASV_13226",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","g_","s_"
"ASV_14173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,"Eukaryota","Bacillariophyta","Coscinodiscophyceae","Rhizosoleniales","Rhizosoleniaceae","g_","s_"
"ASV_14632",0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,"Eukaryota","Ctenophora","Tentaculata","Cydippida","Pleurobrachiidae","Pleurobrachia","Pleurobrachia bachei"
"ASV_15466",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_16948",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Eukaryota","Cnidaria","Hydrozoa","unassigned","unassigned","g_","s_"
"ASV_16956",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,"Eukaryota","Cnidaria","Hydrozoa","Anthoathecata","Pandeidae","Leuckartiara","Leuckartiara longicalcar"
"ASV_17130",0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Eukaryota","Arthropoda","Insecta","Diptera","unassigned","g_","s_"
"ASV_21303",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,4,"Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"ASV_23352",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Forskaliidae","g_","s_"
"ASV_31721",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,"Eukaryota","Haptophyta","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"ASV_31730",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,"Eukaryota","Ctenophora","Nuda","Beroida","Beroidae","g_","s_"
"ASV_31736",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,"Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"ASV_31779",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,"Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"ASV_31792",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,"Eukaryota","Arthropoda","Malacostraca","Decapoda","Sergestidae","Sergestes","Sergestes similis"
"ASV_40605",0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Eukaryota","Picozoa","unknown","unknown","unknown","g_","s_"
"ASV_42016",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Eukaryota","Mollusca","Gastropoda","Neogastropoda","Columbellidae","g_","s_"
"ASV_42137",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Eukaryota","Oomycota","Oomycetes","Peronosporales","Peronosporaceae","g_","s_"
"ASV_42804",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Eukaryota","Oomycota","Oomycetes","Pythiales","Pythiaceae","g_","s_"
"ASV_42805",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Eukaryota","unknown","unknown","unknown","Vexilliferidae","g_","s_"
"ASV_42806",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Eukaryota","unknown","unknown","Longamoebia","Acanthamoebidae","g_","s_"
"ASV_45070",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_45073",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_45074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_205",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_372",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Chlorophyta","Mamiellophyceae","Mamiellales","Bathycoccaceae","Bathycoccus","Bathycoccus prasinos"
"ASV_398",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,"Eukaryota","Oomycota","Oomycetes","unknown","unknown","g_","s_"
"ASV_892",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Oomycota","Oomycetes","unassigned","unassigned","g_","s_"
"ASV_1805",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Oomycota","Oomycetes","Saprolegniales","Saprolegniaceae","g_","s_"
"ASV_4912",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,"Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","g_","s_"
"ASV_8235",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,"Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"ASV_8238",0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Rotifera","Monogononta","Ploima","Synchaetidae","g_","s_"
"ASV_8249",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,"Eukaryota","Cnidaria","Hydrozoa","Leptothecata","Campanulariidae","g_","s_"
"ASV_8304",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,"Eukaryota","Oomycota","Oomycetes","unknown","unknown","g_","s_"
"ASV_8315",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,"Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus parapergens"
"ASV_8329",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,"Eukaryota","Annelida","Polychaeta","unassigned","unassigned","unassigned","unassigned"
"ASV_8336",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Rotifera","Monogononta","Ploima","Synchaetidae","g_","s_"
"ASV_8363",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,"Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_8442",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Arthropoda","Insecta","unassigned","unassigned","g_","s_"
"ASV_8461",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Cnidaria","Hydrozoa","Anthoathecata","Hydridae","g_","s_"
"ASV_8465",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Delesseriaceae","g_","s_"
"ASV_8480",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,"unassigned","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_8548",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Haptophyta","Haptophyta","unassigned","unassigned","g_","s_"
"ASV_8576",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Bacillariophyta","unassigned","unassigned","unassigned","g_","s_"
"ASV_8583",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","g_","s_"
"ASV_8604",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,"Eukaryota","Ochrophyta","Dictyochophyceae","Pedinellales","unknown","g_","s_"
"ASV_8616",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,"Eukaryota","Arthropoda","Insecta","Coleoptera","unassigned","g_","s_"
"ASV_8625",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_8712",0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_8759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,"Eukaryota","Cnidaria","Hydrozoa","Leptothecata","unassigned","g_","s_"
"ASV_8825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,"Eukaryota","Mollusca","Gastropoda","Littorinimorpha","unassigned","g_","s_"
"ASV_8843",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,"Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_8865",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","unassigned","g_","s_"
"ASV_8866",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,"Eukaryota","Haptophyta","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"ASV_8873",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Arthropoda","unknown","unknown","unknown","g_","s_"
"ASV_8886",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","g_","s_"
"ASV_8948",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","g_","s_"
"ASV_8980",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,"Eukaryota","Picozoa","unknown","unknown","unknown","g_","s_"
"ASV_8992",0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Arthropoda","Insecta","Diptera","unassigned","g_","s_"
"ASV_9011",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Oomycota","Oomycetes","Saprolegniales","Saprolegniaceae","g_","s_"
"ASV_9046",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,"Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_9055",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,"Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","g_","s_"
"ASV_9056",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,"Eukaryota","Oomycota","Oomycetes","unassigned","unassigned","g_","s_"
"ASV_9195",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","unknown","Dinophyceae","unassigned","unassigned","g_","s_"
"ASV_9304",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","g_","s_"
"ASV_9348",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Stephanodiscaceae","g_","s_"
"ASV_9354",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Bacillariophyta","Coscinodiscophyceae","Chaetocerotales","Chaetocerotaceae","g_","s_"
"ASV_9366",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Haptophyta","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"ASV_9381",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Haptophyta","Haptophyta","Phaeocystales","Phaeocystaceae","g_","s_"
"ASV_9540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_10005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,"Eukaryota","Arthropoda","Insecta","Coleoptera","Corylophidae","g_","s_"
"ASV_10135",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,"Eukaryota","unknown","unknown","Choanoflagellata","Salpingoecidae","g_","s_"
"ASV_10322",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","g_","s_"
"ASV_10502",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,"Eukaryota","Cnidaria","Hydrozoa","Leptothecata","Campanulariidae","g_","s_"
"ASV_10626",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","g_","s_"
"ASV_10688",0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Ochrophyta","Phaeophyceae","Ectocarpales","Chordariaceae","g_","s_"
"ASV_10775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Haptophyta","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"ASV_10780",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus parapergens"
"ASV_10846",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Prionace","Prionace glauca"
"ASV_11148",1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Haptophyta","Haptophyta","Phaeocystales","Phaeocystaceae","g_","s_"
"ASV_11602",0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_11613",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_11724",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_11726",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_11848",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_11876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_11942",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_12294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_12563",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","g_","s_"
"ASV_12615",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Bacteria","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_12632",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","g_","s_"
"ASV_12634",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","g_","s_"
"ASV_12663",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","g_","s_"
"ASV_12664",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Ochrophyta","Phaeophyceae","Ectocarpales","Scytosiphonaceae","g_","s_"
"ASV_12728",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","unknown","unknown","unknown","Vannellidae","g_","s_"
"ASV_12748",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_12976",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","g_","s_"
"ASV_13354",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","unknown","Dinophyceae","Gymnodiniales","Gymnodiniaceae","g_","s_"
"ASV_13491",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Bacillariophyta","unassigned","unassigned","unassigned","g_","s_"
"ASV_13563",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Mollusca","Gastropoda","unknown","Pachychilidae","g_","s_"
"ASV_13677",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","g_","s_"
"ASV_14330",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,"Eukaryota","Arthropoda","unknown","unknown","unknown","g_","s_"
