#OTUID	CN18Sc14_8_eDNA	CN18Sc15_8_eDNA	CN18Sc18_8_eDNA	CN18Sc27_8_eDNA	CN18SESPkoa_SC36	CN18SESPkoa_SC39	CN18SESPkoa_SC41	CN18SESPkoa_SC44
da6a7cba87e0895b9cbe6037b9bd8b3b	0	0	0	0	12	0	0	0
0f539248678270e403a4dcbc2c051e7e	0	0	0	0	0	0	0	0
d199f904b2e78c7c0d44541fb07f30a9	0	0	0	0	7	0	0	0
fc5f497cbf6b608d2d73c396e4a40ac7	0	2	0	0	13	0	0	0
d67bb867ba471a66590ce1f5808d6a6b	0	0	0	0	0	0	0	0
f387aa244b77f99af13e4e18733b5e9d	0	0	0	0	0	0	0	0
6e36a834574ea3639cc6ce20c296b5eb	0	0	15	0	0	0	0	0
d13c266e17da7b7fd988614ed1351d06	0	0	7	0	8	0	0	0
abf3267b00632714e87826b1974ddd07	0	0	0	0	0	0	0	0
165672f31fa35456edcb05e1b8d83238	0	0	0	0	0	0	0	0
16e8590262b9833862d09f328c576204	0	0	0	0	0	0	0	0
5f3a520e2f22874daa86d52bcd1b1cf7	0	0	0	0	15	0	0	0
ecb0c5f309734043aafb5b125d486363	0	0	0	0	15	0	0	0
993f0986f21a7d24c9c920783222466e	0	0	0	0	15	0	0	0
7d2095ecadfc7bc2b33f8302ef1d882d	0	0	0	0	15	0	0	0
35bd358990986aceb5a8073f44b61e7f	0	0	0	0	15	0	0	0
29995a66d004c8b4daad6238d1915b87	0	0	0	0	15	0	0	0
eadc4915491fe3b5f0fd05caa67d4ba7	0	0	0	0	10	5	0	0
54ae17cd4485254ee7d764c84deffa22	0	0	0	0	10	0	0	0
334b3497efa5df6a1cb2ff1f8522d980	0	0	0	0	0	0	0	0
a5b670397104979f5cca65780ef47150	0	0	0	0	0	0	0	0
b47f414cb650e2255c072ce089cc03b5	0	0	0	0	0	0	15	0
cfc07c13d59ca8433bf1a7dd68ddc3ad	0	0	0	0	0	0	0	0
bd03ac39a25c753e2de4d92f2b18f9fa	0	0	0	0	0	0	0	0
031b49cafc31bf553e83af9a94368ca8	0	0	0	0	0	0	0	0
1c4cdb0bd1be77823396a796ad45a4c4	0	0	0	0	0	0	0	0
234509f27a784d5af4cf8a167698bd93	0	0	0	0	0	0	0	0
bf611493002f5918a68778bde2def567	0	0	0	0	0	0	0	0
804fe8757b4263b582d6ab141a1c8e7c	0	0	0	0	12	0	0	0
62e91eb2100ab450c815a1a30e76fd76	0	0	0	0	0	0	0	0
b5a53997cbd296d362d800d4473e630c	0	0	0	0	0	0	0	0
54d80676340c4b5355720db3840723a9	0	0	0	0	0	0	0	0
00edaa6463c03d575d2e68f277ef2ad6	0	0	0	0	0	0	0	0
c2b085b992bd3dcd846bc81e7892e0b5	0	0	0	0	0	0	0	0
58ea2dc6e4416ebc5ef9296f7a6928f7	0	0	0	0	0	0	0	0
8e6d639be73dbddbf12870eeab5c66f1	0	0	0	0	0	0	0	0
238edd40879dbd75ddeb502b0d6bd1b1	0	0	0	0	0	0	0	0
090a3a98a133c69f15a2a4f5364ec8f7	0	0	14	0	0	0	0	0
041df4b605a696078af698456e7c0b05	0	0	0	0	0	0	0	0
677bff12b9156218f2b5a0a4018c681e	0	0	0	0	0	0	0	0
48db331b1a44b88702a0c584f4d51685	0	0	0	0	0	0	0	0
5d70b610c91159003148e5804720deb5	0	0	0	0	14	0	0	0
b09cd68e520f3a23972bf1d57f03e53c	0	0	0	0	14	0	0	0
dc9a4e5f428a3be1384ba70fdb178e31	0	0	0	0	0	0	0	0
3cbea4ffe388d6766c059bafbd68b116	0	0	0	0	0	0	14	0
137741d79b40995241383ca96f6be0ad	0	0	0	0	0	0	0	0
fd26718c5de87d4de0b236bf03ebfbc8	0	0	0	0	0	0	0	0
f282558f821fca77591a57d3f83af7e1	0	0	0	0	0	0	0	0
97a3b537d6d83b26cf67f0a35326edd2	0	0	0	0	0	0	0	0
f747ccf7e6b68d3488c4ed4db2de172f	0	0	0	0	0	0	0	0
07c1379b824f23df9b591e393e430297	0	0	0	0	0	0	0	0
eb31a5372c2f4528ea8001cab728a1c8	0	0	0	0	0	0	0	0
c573a1fd1c2246a4bfd9dcb459752433	0	0	0	0	0	0	0	0
2a460cf3152fa98923f36a66f28823e6	0	0	0	0	0	0	0	0
9e881d00891adb5bffa1827b73fc96bd	0	0	0	0	0	0	0	0
94a4e6a5169357603d44680b127f6320	0	0	0	0	0	0	0	0
31d6db9e871991e54bcbce7648efd9b0	0	0	0	0	0	0	0	0
c48070f3061b086b60ff32f77e0002fa	0	0	0	0	0	0	0	0
2020dcdcb544371f63bb3cfb3f7ba953	0	0	0	0	0	0	0	0
04d7c47e11329957d33bf74808c8f529	0	0	0	2	0	0	0	0
6ace4e7664815b50cab6e2db8056b113	0	0	0	0	0	0	0	0
295e09285c3345128cc33cfd8a075921	0	0	0	0	0	0	0	0
ef43c4874cd93180b57b233eeca5e68a	0	0	0	0	0	0	0	0
35ffcc3b809d667286737d79670b8de5	0	0	0	0	10	0	0	0
fb686a0165e02b3a100381d26abfd7cb	0	0	0	0	0	0	0	0
cf32559b49027ad81b7b8e532f83332c	0	0	0	0	0	0	0	0
cc6b261e10b7521da1762b64c7b66f20	0	0	0	0	0	3	0	0
a3527e7e3fcccecfc589355158d56aee	0	0	0	0	0	0	0	0
9065238c87a8a6be74195a6310f0c0bc	0	0	0	0	0	0	0	0
d9eea834805833ac21a86fdabedd8556	0	0	0	0	6	0	0	0
22fd12dee870f3fb71cf03cbc01847c7	0	0	0	0	0	0	0	0
89ef08125c7cb49889dac869278254e4	10	0	0	0	3	0	0	0
c69b4648d96768ac96cc6f7944ba9a52	0	0	0	0	0	0	0	0
c2df7fb393cdf524a403afffc01227c9	0	0	0	0	0	0	0	0
335aa599320fc7902c8983c2a5d6bb5f	0	0	0	0	0	0	0	0
40b8603aecf8d949c18232bbed9f6abc	0	0	0	0	0	0	0	0
7e6528dabac76024f130f1595608782c	0	0	0	13	0	0	0	0
a0890d0bceae62e8c51b3b867ea1435d	0	0	0	13	0	0	0	0
a9e0689886d916b44bafb85359d8367a	0	0	0	0	13	0	0	0
149f45141c7f6021f139f8d4253d1b2a	0	0	0	0	13	0	0	0
1eeb9e1d62d9712626314922dc905a42	0	0	0	0	13	0	0	0
d5fb4d65f7a8319e05a5c4d7239300f7	0	0	0	0	13	0	0	0
5786d2f6dfca9fb35753080573ef7f1a	0	0	0	0	13	0	0	0
487980f8b23718992342bd60f24ec2de	0	0	0	0	13	0	0	0
df87528e9a8d1e1d82455310d365497b	0	0	0	0	13	0	0	0
537c549159c7edc89a550ad96d637998	0	0	0	0	13	0	0	0
8aa94e6a5697ffc14f1affe3c92b6fad	0	0	0	0	0	0	0	0
5bc6a61976dd6c53529e12d0cd98a051	0	0	0	0	0	0	0	0
8e65733eb48459b118bb79ea11094e1d	0	0	0	0	0	0	0	0
858e2177bd9839624967422d3c9f1307	0	0	0	0	0	0	0	0
b03bbd4cbfbb497ba1dc69a49200119c	0	0	0	0	0	0	0	0
4b797174383cb135aa3bc853ce721e31	0	0	0	0	0	0	0	0
e55380499de06c16cb2addd3a73e7594	0	0	0	0	0	0	0	0
245b3e700f62405c3ccb8ec617a2409a	0	0	0	0	0	0	0	0
2453d8b3cfff2ebadd5a25526e8000cf	0	0	0	0	0	0	0	0
d1c2c768d88d7281afe5e9bc264d71b6	0	0	0	0	0	0	0	0
33ca154110a1ee15fd8f75cc365eeef5	0	0	0	0	0	0	0	0
ba365f6b6f439ab8e39553fb4c5ea360	0	0	0	0	0	0	0	0
9e7a3031f7307ed5f9d92e75d8b84b3a	0	0	0	0	0	0	0	0
f9c5e00fa16935b6ed25c3a08366f230	0	0	0	0	0	0	0	0
236c13605868284be5f9dfa6221902a8	0	0	0	0	0	0	0	0
64cd7c926891670ca72a833e38dfe820	0	0	0	0	0	0	0	0
b617e893b719fd0039349edd2acb0c21	0	5	0	0	0	0	0	0
b02bc0f18ca917b8173bfd5ec8c83d21	0	0	0	0	0	0	0	0
1195089ed6f4d672c586314120107c6a	0	0	0	0	0	0	0	0
89a59f53f19a3e61b5e1d0110a1e849f	0	0	0	0	0	0	0	0
2c6b56ce9b70bcbc91763e20c327544a	0	0	0	0	0	0	0	0
54345b7b4c973a17fd0f092ea76fc780	0	0	0	0	0	0	0	0
4eb0bd337468c291f1755b7dacb6658c	0	0	0	0	0	0	0	0
4c9c7fcc51b5942ff23df2ef2258dc9d	0	0	0	0	0	0	0	0
1d32819e59a4ecdeafedfcc5de1dd4aa	0	9	0	0	0	0	0	0
2394c2e5ae4b1797116543b30c98aeaa	0	0	0	0	0	0	0	0
931cab2de2ee5bc1e9a60241bb845f22	0	0	0	0	0	0	0	0
c7a6b71ea356df1808365071516cba4b	0	0	0	0	0	0	0	0
90be499605b2eefd1039c92c25f30603	0	0	0	0	0	0	0	0
b73e1c8e85a67f8a7659b20821fab42f	0	0	0	0	0	0	0	0
5953c47c26810190ce4a023a4deb4ffe	0	0	0	0	12	0	0	0
a802ba5719a61d5afca2d04150eaa950	0	0	0	0	12	0	0	0
adec1c5cdbd2122ce7f1adb05ceccf12	0	0	0	0	0	0	0	0
7f2571ce253bb32e1dd84a5e722e5059	0	0	0	0	0	0	12	0
bed671b4676144142cebd192b690f499	0	0	0	0	0	0	0	0
4f4245c93d2a23b47b759d6e9667cf62	0	0	0	0	0	0	0	0
6efeaea6240750cf674b1f937ac2eab0	0	0	0	0	0	0	0	0
5183d97b2862d0ab4cacfd081ab5d0fe	0	0	0	0	0	0	0	0
715505d6f1eaa6774205a10b24215332	0	0	0	0	0	0	0	0
82cc4762a432f8dc34012e14f1d54ed8	0	0	0	0	0	0	0	0
180cb84053073cedca8f3dbc0c4f80c5	0	0	0	0	0	0	0	0
3d8fccc52dbe4bc43b696f9b88031443	0	0	0	0	0	0	0	0
49c1d5f403594c7542e23913c98c81b4	0	0	0	0	0	0	0	0
75349abeb56ae979e42f47850d90b58c	0	0	0	0	0	0	0	0
becc8fc13debcfd515a4c127da646f41	0	0	0	0	0	0	0	0
1952be87aec05ce686b050cffbc9c391	0	0	0	0	0	0	0	0
7fb90deff7e4c9d723398463bac7c595	0	0	0	0	0	0	0	0
cb3c9bae5656749dca9068e16c962c66	0	0	0	0	0	0	0	0
6dfce98351dec47ac7e36d954cfdb7cb	0	0	0	0	0	0	0	0
4f1a77e129128c1f912be782c3b6b43a	0	0	0	0	0	0	0	0
5a21486d1cd9b7830a9040f3b355dff2	0	0	0	0	0	0	0	0
b54d62de77fb56acf6e548014277eb2f	0	0	0	0	0	0	0	0
a1f76f75880cd52764f8b80fe3f10eb9	0	0	0	0	0	0	0	0
f1931fca6056e9c4bab49ab0420e9c1c	0	0	0	0	0	0	0	0
7a15a24b9d2b91e9b1ca4a1fec3d8f3b	11	0	0	0	0	0	0	0
0d80b588bf9df2f468204e70af35f77a	11	0	0	0	0	0	0	0
46b45864b220a4c1be99188ec8a9feb3	0	11	0	0	0	0	0	0
36adc9f7bf5e86c8036b67868991b5c5	0	5	0	0	6	0	0	0
09e1d74a9f0fcff2639047de61726ef7	0	0	0	0	0	0	0	0
daa83b35584cb31b1770ad7d863ac3a1	0	0	0	0	0	0	0	0
1f90c8628d2957dab716044b8f3a8bd2	0	0	0	0	0	0	0	0
19dd5fe9ee1ce95f9b53a5917054df8a	0	0	0	0	0	0	0	0
8c527a4b6a9a1936e8fbf09cb3e6a9dc	0	0	4	0	0	0	0	0
32fe3a49be151b49550ca1e1fc67dbe7	0	0	3	0	8	0	0	0
af4a031f852e661fd056da812d54e09c	0	0	0	0	0	0	0	0
bd717c3c62c3731df9e04b507fe91c5e	0	0	0	0	0	0	0	0
12f689e7b60f5ecde079918172bcc7ad	0	0	0	0	0	0	0	0
35c4e9ce5fbba407bf94a48774e48733	0	0	0	0	11	0	0	0
ceaf3b6ea3e53312b0d0bce6d547232d	0	0	0	0	11	0	0	0
4ae2188a8f392c625697ae57222e7eb3	0	0	0	0	11	0	0	0
fc7a29d11f1179418bf5cd389879d110	0	0	0	0	11	0	0	0
e94ef20443610f4165cf5ffe11edbc9b	0	0	0	0	11	0	0	0
aeb62c24c3674c8c8e374cd0e5769e80	0	0	0	0	0	0	0	0
afae8b7c6bd17e23fc6982c041311f70	0	0	0	0	0	0	0	0
18bcb74b136fb4cff07556fe1dd5dc79	0	0	0	0	0	0	0	0
38bb8d6b21b21455fe991a9bee9941ed	0	0	0	0	0	0	11	0
0711fadd0bb62be8b4db72d2e8457b38	0	0	0	0	0	0	0	0
824b9c5e131ccef5ab3286cfde31640c	0	0	0	0	0	0	0	0
b7a6ff726e42b7a7ec586f60c59a6fb7	0	0	0	0	0	0	0	0
a5bb2450fde6242d0a18050e729f8c5c	0	0	0	0	0	0	0	0
aa2c39b5a26a578cd8f7e01e3a53c532	0	0	0	0	0	0	0	0
bde7c085d732fbf0b5c05f391fdbdbf0	0	0	0	0	0	0	0	0
08a92a9ec5210dbc1054d2ca5be8aa1f	0	0	0	0	0	0	0	0
b313b9a32a1d8030bae1e5bb9f7e55e5	0	0	0	0	0	0	0	0
7368415bb5b149cae61afa12214623a4	0	0	0	0	0	0	0	0
1a4f7d19c258bccf264fb13efefe3786	0	0	0	0	0	0	0	0
450aee509b8cbc3c51a3937f57448728	0	0	0	0	0	0	0	0
d1eb69d14c4e8f95ce9c0b4037d31f87	0	0	0	0	0	0	0	0
78d0ca95c830ba08b63b75a4901ce8c3	0	0	0	0	0	0	0	0
5df95ad82129dd7c9e97328f03df04a0	0	0	0	0	0	0	0	0
1148510cd47ff81634eafd09fef9967f	0	0	0	0	0	0	0	0
b81ba7ff73a3ca2026f8205588d77a68	0	0	0	0	0	0	0	0
dcdc93c94e1b3e5a0a893de717673f6c	0	0	0	0	0	0	0	0
88bac3e95d07fb514897f8551c6ead8e	0	0	0	0	0	0	6	0
40a88aeb3de79b49f7ec93946088a8da	0	0	0	0	0	0	0	0
28e8cee608bb6332250305af82111939	0	0	0	0	0	0	0	0
ad1062945713d0e3c54b8be906f056be	0	0	0	0	0	0	0	0
91941855d9d4b0767d41d0b9b068408f	0	0	0	0	0	0	0	0
b6a2d9e906d5fb13909a31fc170df53c	3	0	0	0	0	0	0	0
8759500b7ef6449d34e8e39642e202fb	0	0	0	0	0	0	0	0
d2a5e74cca5a26130e2d49b94fb7f795	0	0	0	0	0	0	0	0
4474d99c3337e9922c6524d78b3d287b	0	0	0	0	0	0	0	0
99f8d8ac5b144a018e74134444382a0b	10	0	0	0	0	0	0	0
a4249126c5ab1a9f4915ed66a50f9693	0	4	6	0	0	0	0	0
8a9be522625d780ad4262efbc53eda02	0	0	0	0	0	0	0	0
0da425c5b6b2c1f5d62193b4653934e7	0	0	4	0	6	0	0	0
219945d588900b9a945987e3ef25c5ca	0	0	0	0	0	0	0	0
ffc499918dbd47720de0c09703951e3d	0	0	0	0	0	0	0	0
58e55c4c15c15599fd82b6d7bb7f6946	0	0	0	0	0	0	0	0
e274c9e9e514c099fed8cd1e1b7c2f82	0	0	0	0	0	0	0	0
f74f5ab1169479b4d5d764857dac354c	0	0	0	0	0	0	0	0
62059060a99ffbf37462dcf4e3fadff7	0	0	0	0	0	0	0	0
7020a3e20871e5df4bb267eb6a5ca4db	0	0	0	0	0	0	0	0
35557045bde9c99dae9ad7a75e219665	0	0	0	0	10	0	0	0
e5fee0df601c591a869d7b25f733fee1	0	0	0	0	10	0	0	0
59b73d6110f9bfa26877ef7384e3f8ea	0	0	0	0	10	0	0	0
a2288b195be48586c25e6f7cb8fe6170	0	0	0	0	10	0	0	0
0cc9c55d721f5f3d43ec8bc2fe132d0e	0	0	0	0	10	0	0	0
24fa0e6482e99f136cb083c692e57f41	0	0	0	0	10	0	0	0
a4a2620df2e43554bae6f4b1ac84a72d	0	0	0	0	10	0	0	0
ced4f9fd17b0231e359fdd9b3daf6603	0	0	0	0	0	0	0	0
113cea6f0f241b9d73a6ac6661e56acf	0	0	0	0	0	0	0	0
a4290b0ee011433d394f057d16368ecc	0	0	0	0	0	0	0	0
1d8e6f97d007b31049b346adb9590621	0	0	0	0	0	0	10	0
3a9a182bdca8a0e6726eb4a35419c455	0	0	0	0	0	0	0	0
766ffa611f60ae3de8c7fbc89284ade3	0	0	0	0	0	0	0	0
7806b918385a210d037af667c76aac03	0	0	0	0	0	0	0	0
bcde568e07a4161b6218676b1ed99b52	0	0	0	0	0	0	0	0
12513d20c81d03e8abf75d0e37ce5d4c	0	0	0	0	0	0	0	0
f947ca23400fd6c05adc56c9de14e377	0	0	0	0	0	0	0	0
f44759cf7e5cf2f504783d52e58140df	0	0	0	0	0	0	0	0
9466280c33335dc681dd9f51ad4fd3d3	0	0	0	0	0	0	0	0
525e8c43adc8d83220d031e6bfc111ed	0	0	0	0	0	0	0	0
306e5e1ce4042d9c02c5a732defd9bee	0	0	0	0	4	0	0	0
ba987606b381a63455928e37987e5571	0	0	0	0	0	0	0	0
7acdf7d574391d7054f78d15157d8586	0	0	0	0	6	0	0	0
ccb9945111523e0b78360d1db92cd101	0	0	0	0	6	0	0	0
b6d0bf405b513e28244fa91c1fff42b5	0	0	0	0	0	0	0	0
a34297122d5198a979a80a2219e6e963	0	0	0	0	0	0	0	0
06efc16783cf2fc7998dd5156e28d27a	0	0	0	0	0	0	0	0
ffef460ebe0cd8fb3c2073f81a19a6c2	0	0	0	0	0	0	0	0
f80e215705f2faf86fe9b2aa3f70e1e1	0	0	0	0	0	0	0	0
cf17d2ba48e929cb2b84e56ffeac7fcd	0	0	0	0	0	0	0	0
7b4cc4229a565a7ace6e9ef9715a3457	0	0	0	0	0	0	0	0
9f067525b161816ab7112cdfb27ad9ba	0	0	0	0	0	0	0	0
7d78b4c4d705859a4055c2f6f8e8b223	0	0	0	0	0	0	0	0
e04bdddee9f1f39183716cb8a9aea8ec	2	0	0	0	0	0	0	0
c93904ece365fd63a38dd9ddb24034e0	0	0	0	0	0	0	0	0
21fc76ed238c48ab4074e3dd6b79a3da	0	0	0	0	0	0	0	0
89074ac459bfe3f9c4106bc7509e54cb	0	0	0	0	0	0	0	0
90398d8a242dad25f09f685fbc8fd159	0	5	0	0	4	0	0	0
443129441947173cea9acfcb47cb28ca	0	0	0	0	0	0	0	0
04994110976fb9127d45e3a6c93f600d	0	0	0	0	0	0	0	0
a9e8ed75b5999b37a2a03bfc9e3bc95e	0	0	0	0	0	0	0	0
53708ac1d8680324467823c464253a57	0	0	0	0	0	0	0	0
db6c9beb84955e0716abedc80844b186	0	0	0	0	9	0	0	0
166c6ebf62aed350b84d073a3df30be6	0	0	0	0	9	0	0	0
b9a4ad7dfa26b471faa24189352288ad	0	0	0	0	9	0	0	0
e8718f2b2975574cc95d713da7dc02d9	0	0	0	0	9	0	0	0
27bbbd1cd69b5976b18468e7d089ab2d	0	0	0	0	9	0	0	0
b0e7a1524ab2eb01f0da9a407dda13e4	0	0	0	0	0	0	0	0
dbab450259892a3576e70a3f3d837206	0	0	0	0	0	0	0	0
087d559a7adb3649233675c111caa213	0	0	0	0	0	0	0	0
4a8de3019250d1699d371091f87105b7	0	0	0	0	0	0	9	0
70b4b0a00ad31c21312424c07901b3ab	0	0	0	0	0	0	0	0
3fd01383b5b11382c02338c8381fe36c	0	0	0	0	0	0	0	0
3ddff0c30cdac52a99a929c67bc67618	0	0	0	0	0	0	0	0
8de2e019546d287bd6191ffc9a76d855	0	0	0	0	0	0	0	0
f9e78e7a8512bc0924ea8971355e19f4	0	0	0	0	0	0	0	0
293f7e8f68740b04b4976c1f74bbba27	0	0	0	0	0	0	0	0
d514dd8fda975baaac32855eaa627835	0	0	0	0	0	0	0	0
1ce857558d25f3ce7814deb123eb3952	0	0	0	0	0	0	0	0
421627f720e6c7c67a4aee4d9f805168	0	0	0	0	0	0	0	0
08d9aea2b17a9615e9cd313df5e35810	0	0	0	0	0	0	0	0
b89b229712af0cb9cfb61d90652fed19	0	0	0	0	0	0	0	0
6c24798aa7e83ecdf87f1a765f3cd281	0	0	0	0	0	0	0	0
5f2987b6a4ac53447c2fb14c76dd0e03	0	0	0	0	0	0	0	0
b80edac2c6d4e7fc7519cb5912d79df0	0	0	0	0	0	0	0	0
7e48373d77924dbe1a5295b8f0e8cd9f	0	0	0	0	0	0	0	0
9938f60b06c330388aefce0d1a2c3f18	0	0	0	0	0	0	0	0
f3010ba3833c2d590b910b62c85e4265	0	0	0	0	0	0	0	0
632dca44e5db77ab4ea14593eadbf3f0	0	0	0	0	0	0	0	0
5098411d91a1917d31cf9e4453d8f338	0	0	0	0	0	0	0	0
9bae6e3c53b4ea56b78604e8194bef8a	0	0	0	0	0	0	0	0
7778a6d05f6673ee5c81a01631f3090b	0	0	0	0	0	0	0	0
0b442507420939f5fe6014fcfae83670	0	0	0	0	0	0	0	0
37510f0775cb2caacfb8a10cea9d2b26	0	0	0	0	0	0	0	0
7bc89c4862479f0a7f67c8e5eca99d7f	0	0	0	0	0	0	0	0
562138bc27e892e257a035cac303e86b	0	0	0	0	0	0	0	0
eda6824aa75af9ae923de3a842db5caf	0	0	0	0	0	0	0	0
c6995e6fdc415f8c3eee40ddbb716706	0	0	0	0	0	0	0	0
b9a5b669f294f38a483e8ca993cccb6d	0	0	0	0	0	0	0	0
417b7c6a7d3c77780bdf3a98669e5785	0	0	0	0	0	0	0	0
aa737c5745dfb92cfac7bc932b3e4eba	0	0	0	0	0	0	0	0
b5bb5ec0dd2107266c05a973c1edaa98	0	0	0	0	0	0	0	0
2947643e2e07052902c9ee59e5a4b4d2	0	0	0	0	0	0	0	0
8ae518dbb29595b3f79214be0b589066	0	0	0	0	0	0	0	0
0e946bb50a549919e4590a4e97603075	0	0	0	0	0	0	0	0
75c618b27983f727d8f7ee2ac4881d0a	0	0	0	0	0	0	0	0
d380b9ae91e3875a70ff329e4889cb72	0	0	0	0	0	0	0	0
730a16430425c55e1a2ea022897a24db	0	0	0	0	0	0	0	0
355ce13d623009dbf001c047239b6c46	0	0	0	0	0	0	0	0
591df960eb227fecda9eec1c31cb7f8a	0	0	0	0	0	0	0	0
f77a752ae805fcc9cd42cdcbbc94b6bd	0	8	0	0	0	0	0	0
36d9ad396b85196c9b4cf68b81789585	0	0	0	0	0	0	0	0
7456b4dbbafc9f7208685ef15257c011	0	0	0	0	0	0	0	0
b64ab516db4985c9b4ae29cf8abb3463	0	0	0	0	0	0	0	0
e8beba70e3006b532ba49e19a2a307ba	0	0	0	0	0	0	0	0
44d6a1ba6d89866184a1c0947fd26d99	0	0	0	0	0	0	0	0
18adfa00268bf7e822c453cb9684b937	0	0	0	0	0	0	0	0
6ab68bde96b9cef46f9f110dfb8308bd	0	0	0	0	0	0	0	0
d0c6aa40e3f0650ff556eb80cd2dbbbc	0	0	0	0	0	0	0	0
05fdf3354914d910a01e83f397679e99	0	0	0	0	8	0	0	0
5d25b52fa7a093724e73e471ea85f13c	0	0	0	0	8	0	0	0
4c04de900ce9c9c97970aacc60712126	0	0	0	0	8	0	0	0
8edc438ed8c25107c4d0682063f1590a	0	0	0	0	0	0	0	0
6041b4b0ac64659e5d4996c188ae3aef	0	0	0	0	0	0	0	0
e88b0f8694164994be25b7b0f36a72ac	0	0	0	0	0	0	0	0
dd972a69ecdd9ddb7b534ba9cf8e4e25	0	0	0	0	0	0	0	0
81d654bfe6e998d0b0062238164e6dad	0	0	0	0	0	0	0	0
0a6eafa3daf3175254f2febe3ea54f3c	0	0	0	0	0	0	0	0
aec15cd5999298d2ca57ebd7e198c9cd	0	0	0	0	0	0	0	0
ce96254356d98a3e5023a32e8be899cf	0	0	0	0	0	0	0	0
4cb83174f5f8ec5413b637a8ffc06153	0	0	0	0	0	0	0	0
f2da704b45b81eae6a7d1438b7cb4101	0	0	0	0	0	0	0	0
39a36fc164f44021be62ea6bf8f00b53	0	0	0	0	0	0	0	0
680b5789a2e65a93694201f908735bbb	0	0	0	0	0	0	0	0
146fdcb2992164a6ae6920fd8bf070d0	0	0	0	0	0	0	0	0
c65b3c0a88e62a1a8169193bae517764	0	0	0	0	0	0	0	0
874731581af54cea147c269afef92629	0	0	0	0	0	0	0	0
cde2ed69ddfda68486c0715eebdab7d3	0	0	0	0	0	0	0	0
170860268b9f78215a6fc94572a546f3	0	0	0	0	0	0	0	0
7ffa940505f1326e4fed6833b3efaacd	0	0	0	0	0	0	0	0
c88034add3464397b477c3f75813dd4c	0	0	0	0	0	0	0	0
bc1059e414cc56233ed281a7f1579d51	0	0	0	0	0	0	0	0
52bc26c97fcd4609490589ebc99a0d9f	0	0	0	0	0	0	0	0
f70d70a3bcd5c8eb449f49808cbcc02c	0	0	0	0	0	0	0	0
04a07c19c0e8b893189f815afd089bb0	0	0	0	0	0	0	0	0
3eecc57414e3ae62d7d6ae84a8cfa5c8	0	0	0	0	0	0	0	0
2caed71d34831e04b8590050cfd7505f	0	0	0	0	0	0	0	0
0bb56d825e0832e0b8360b21f8628dd9	0	0	0	0	0	0	0	0
0c04bd9266b3470647aa66b60c742e52	0	0	0	0	0	0	0	0
cd05e072d23003a9181cbe4013f55d00	0	0	0	0	0	0	0	0
2c7c9872dd7201e085eb14e9d70d1d14	0	0	0	0	0	0	0	0
2654abc8f405b0d11388d2c8ca36a9b3	0	0	0	0	0	0	0	0
8335a7e50fff6451b57360fa3b739f21	0	0	0	0	0	0	0	0
8371847577e57d25e475dfde565e1b93	0	0	0	0	0	0	0	0
02a66ea246a43083ba22855338d2aedf	0	0	0	0	0	0	0	0
a02b4daff2a20e977a538ba3cf88df8a	0	0	0	0	0	0	0	0
539f08db0d2d51fa6130c1d3805a011b	0	0	0	0	0	0	0	0
82bc5d3c46940e2bffc5f4a9b5e71d37	0	0	0	0	0	0	0	0
cbfcb990d516d8761ba2135d7a5eae57	0	0	0	0	0	0	0	0
b38aa3b1524327b5886d7a126ca6ae31	0	0	0	0	0	0	0	0
16a4f4be7b276c9df16db23a3f9e722c	0	0	0	0	0	0	0	0
dade55d50f3bee1833a809dbeeab0723	0	0	0	0	0	0	0	0
29f02741a4308d57f219bf23cba50031	0	0	0	0	0	0	0	0
7b915c603f0d3e50ba73d39e449e40bc	0	0	0	0	0	0	0	0
c2a5de7496963aa1e13a23295101c6dc	0	0	0	0	0	0	0	0
5762990c3490180bba1d2c2a8526aee5	0	0	0	0	0	0	0	0
74d16d7b9fd28b8a1f01cfca0fc69e07	0	0	0	0	0	0	0	0
c892d3c9c156e6e09342ac508a4a4d3c	0	0	0	0	0	0	0	0
ffd8dacc1f336d33501f3e56424f5d92	0	0	0	0	0	0	0	0
9ea0db3daf21b37e4efa94403c56a49b	0	0	0	0	0	0	0	0
de2044d45fb539f9995795481a3423cb	0	0	0	0	0	0	0	0
86b55beb0319b097b9c61f33cd9aedf1	7	0	0	0	0	0	0	0
22c1deea013eea2c8cd10547e7fd70ef	7	0	0	0	0	0	0	0
e0fac606273281bafaa5eaf4f2e112a3	0	0	0	0	0	0	0	0
6c602882ac6320b2a295a0ec50e6e48f	0	0	0	0	0	0	0	0
788b1fe1cc05fab1e482f6c4fc58e153	0	7	0	0	0	0	0	0
595c565e0245ab0398a28c1eecf95678	0	7	0	0	0	0	0	0
23da176deb33932f43515cc238d926b5	0	7	0	0	0	0	0	0
9b25ce3abce665e088bdcd2e395e78ff	0	0	0	0	0	0	0	0
cedbcf01ec8a8535c041a58e65300f06	0	0	0	0	0	0	0	0
4fba6fef450158c1bd1cbcb5a0e8f5e5	0	0	7	0	0	0	0	0
86f1e8e4221ba12bde44b44d55eaf540	0	0	0	0	0	0	0	0
c31de23ebcb7a7d434fce31c60dfb634	0	0	0	7	0	0	0	0
32e27964f292ed5e6024f490324f2cbf	0	0	0	0	7	0	0	0
e178112ac7249aeae963b5e81866b871	0	0	0	0	7	0	0	0
