#OTUID	CN18SESPkoa_SC36_Y	CN18SESPkoa_SC39_Y	CN18SESPkoa_SC41_Y	CN18SESPkoa_SC44_Y	CN18Sc14_8_eDNA_Y	CN18Sc15_8_eDNA_Y	CN18Sc18_8_eDNA_Y	CN18Sc27_8_eDNA_Y
ASV_12832	0	0	0	0	0	0	0	0
ASV_12833	0	0	0	0	0	0	0	0
ASV_12834	0	0	0	0	0	0	0	0
ASV_12837	0	0	0	0	0	0	0	0
ASV_12840	0	0	0	0	0	0	0	0
ASV_12842	4	0	2	2	0	6	1	18
ASV_12844	17	3	7	0	2	1	0	0
ASV_12847	0	0	0	0	0	0	0	0
ASV_12849	0	0	0	0	0	0	0	0
ASV_12853	0	0	0	0	0	0	0	0
ASV_12854	1	1	0	3	2	0	4	0
ASV_12855	0	0	0	0	0	0	0	0
ASV_12856	0	0	0	0	0	0	0	0
ASV_12857	0	0	0	0	0	1	0	3
ASV_12858	0	0	0	0	0	0	0	0
ASV_12860	0	0	0	0	0	0	0	0
ASV_12865	0	0	0	0	0	0	0	8
ASV_12873	0	0	0	0	0	0	0	0
ASV_12874	0	0	0	0	0	0	0	0
ASV_12877	0	0	0	0	0	0	0	0
ASV_12879	3	4	26	25	0	9	8	126
ASV_12882	0	0	0	0	0	0	0	0
ASV_12885	0	0	0	0	0	0	0	0
ASV_12886	0	0	0	0	0	1	0	0
ASV_12887	0	0	0	0	0	0	0	0
ASV_12893	0	0	0	0	0	0	0	0
ASV_12895	0	0	0	0	0	0	0	0
ASV_12896	0	0	0	0	0	0	0	0
ASV_12897	0	2	0	0	4	0	4	0
ASV_12904	0	0	0	0	1	0	0	0
ASV_12909	0	0	0	0	0	0	0	0
ASV_12910	6	0	0	0	1	0	0	0
ASV_12912	0	0	0	0	0	0	0	0
ASV_12913	0	0	0	0	0	0	0	0
ASV_12914	0	0	0	0	0	0	0	0
ASV_12915	0	0	0	0	0	0	0	0
ASV_12916	0	0	0	0	0	0	0	0
ASV_12917	1	1	0	1	0	0	1	10
ASV_12920	15	70	5	5	1	5	2	0
ASV_12923	0	0	0	0	0	0	0	0
ASV_12924	0	0	0	0	0	0	0	0
ASV_12925	0	0	0	0	0	0	0	0
ASV_12926	0	0	0	0	0	0	0	0
ASV_12927	0	0	0	0	0	0	0	0
ASV_12930	0	0	0	0	0	0	0	0
ASV_12932	0	0	0	0	0	0	0	0
ASV_12933	9	18	13	4	1	14	0	24
ASV_12938	0	0	0	0	0	0	0	0
ASV_12939	157	192	76	96	0	5	5	1
ASV_12940	0	0	0	0	0	0	0	0
ASV_12942	0	0	0	0	0	0	0	0
ASV_12944	0	0	0	0	0	0	0	0
ASV_12945	2	0	0	7	0	0	0	0
ASV_12948	0	0	0	0	0	0	0	0
ASV_12949	0	0	0	0	0	0	0	0
ASV_12954	0	0	0	0	0	0	0	6
ASV_12957	0	0	0	0	0	0	1	2
ASV_12958	0	0	0	0	0	0	0	0
ASV_12960	0	0	0	0	0	0	0	0
ASV_12963	0	0	0	0	0	0	0	0
ASV_12965	3	0	0	0	0	0	0	0
ASV_12970	2	0	0	0	0	0	0	0
ASV_12971	8	3	8	16	0	10	0	2
ASV_12973	0	0	0	0	0	0	0	0
ASV_12974	0	0	2	1	0	2	0	2
ASV_12975	0	0	0	0	0	0	0	0
ASV_12976	0	0	0	0	0	0	0	0
ASV_12978	0	0	0	0	4	0	1	2
ASV_12983	2	0	0	0	2	0	2	2
ASV_12984	0	0	0	0	0	0	0	0
ASV_12985	0	0	0	0	0	0	0	0
ASV_12988	0	0	0	0	0	0	0	0
ASV_12992	0	0	0	0	0	0	0	0
ASV_12993	0	0	0	0	0	0	0	4
ASV_12994	0	0	0	0	0	0	0	0
ASV_12996	0	20	3	1	0	6	0	0
ASV_13000	0	0	0	0	0	0	0	0
ASV_13005	0	0	0	0	0	0	0	0
ASV_13007	0	0	0	0	0	0	0	0
ASV_13010	1	1	0	1	3	2	0	0
ASV_13013	0	0	0	0	0	0	0	0
ASV_13014	1	0	2	0	0	1	0	0
ASV_13015	10	17	58	59	0	10	4	44
ASV_13017	0	0	0	0	0	0	0	0
ASV_13018	0	0	0	0	0	0	0	0
ASV_13020	0	0	0	0	0	0	0	0
ASV_13023	0	2	0	2	0	0	1	2
ASV_13026	0	0	0	0	0	0	0	0
ASV_13030	0	0	4	0	0	0	0	0
ASV_13031	0	0	0	0	0	0	0	0
ASV_13033	0	0	0	0	0	0	0	0
ASV_13034	0	0	0	0	0	0	0	0
ASV_13035	8	0	3	6	0	3	1	0
ASV_13038	0	0	0	0	0	0	0	0
ASV_13039	16	4	45	86	0	39	2	0
ASV_13040	0	0	0	0	0	0	0	0
ASV_13041	0	0	0	0	0	0	0	1
ASV_13043	0	0	0	0	1	0	0	0
ASV_13046	2	0	0	0	8	0	0	0
ASV_13048	0	0	0	0	0	0	0	0
ASV_13053	0	0	0	0	0	0	0	0
ASV_13057	5	4	5	3	0	0	3	0
ASV_13061	0	0	0	0	0	1	0	1
ASV_13062	0	0	0	0	0	0	0	0
ASV_13065	0	0	0	0	0	0	0	0
ASV_13071	0	0	0	0	0	0	0	0
ASV_13072	0	0	0	0	1	0	0	1
ASV_13074	0	0	0	0	0	0	0	0
ASV_13078	3	0	0	0	0	0	3	0
ASV_13082	1	0	0	0	1	0	0	1
ASV_13083	0	0	0	0	0	0	0	0
ASV_13084	0	0	0	0	0	0	0	0
ASV_13088	0	1	0	0	0	0	0	0
ASV_13089	0	0	0	0	0	0	0	0
ASV_13093	0	0	0	0	0	0	0	0
ASV_13095	0	0	0	0	0	0	0	0
ASV_13100	0	0	0	0	0	0	0	0
ASV_13102	0	0	0	0	0	0	0	0
ASV_13103	0	0	0	0	0	0	0	0
ASV_13109	0	0	0	0	0	0	0	0
ASV_13113	0	0	0	0	0	0	0	0
ASV_13114	0	0	0	0	0	0	0	0
ASV_13115	0	0	0	0	0	0	0	0
ASV_13116	0	0	0	0	0	0	0	0
ASV_13117	0	0	0	0	0	0	0	0
ASV_13119	0	0	0	0	0	0	0	0
ASV_13121	2	0	0	0	0	0	1	0
ASV_13122	0	0	0	0	0	0	0	0
ASV_13126	0	0	0	0	0	0	0	0
ASV_13127	0	2	0	0	0	1	0	0
ASV_13128	28	32	0	1	12	4	17	25
ASV_13129	122	93	26	64	2	54	15	7
ASV_13130	0	0	0	0	2	0	3	0
ASV_13131	0	0	0	0	0	0	0	0
ASV_13136	0	0	0	1	0	0	0	0
ASV_13139	3	0	0	0	2	0	0	0
ASV_13144	0	0	0	0	0	0	0	0
ASV_13148	0	0	0	0	0	0	0	0
ASV_13151	0	0	0	0	0	0	0	0
ASV_13152	0	0	0	0	0	0	0	0
ASV_13153	0	0	0	0	0	0	0	0
ASV_13154	34	12	28	31	0	27	22	24
ASV_13156	1	0	0	0	0	2	0	0
ASV_13157	0	0	0	0	0	0	0	0
ASV_13158	0	0	0	0	0	0	0	0
ASV_13160	0	0	0	0	0	0	0	0
ASV_13174	0	0	0	0	0	0	0	0
ASV_13176	1	5	0	1	0	5	0	0
ASV_13178	0	0	0	0	0	0	0	0
ASV_13179	0	0	0	0	0	0	0	0
ASV_13180	0	0	0	0	0	0	0	0
ASV_13183	0	14	0	0	0	0	0	2
ASV_13185	0	0	0	0	0	0	0	0
ASV_13187	0	0	0	0	0	0	0	0
ASV_13188	2	4	12	7	0	6	0	16
ASV_13189	0	0	0	0	0	0	0	0
ASV_13191	0	0	0	0	0	0	0	0
ASV_13192	1	0	2	0	0	0	2	0
ASV_13198	0	0	3	0	2	0	2	0
ASV_13201	0	0	0	0	0	0	0	0
ASV_13202	2	0	0	0	18	3	0	2
ASV_13203	0	0	0	0	0	0	0	0
ASV_13205	0	0	0	0	0	0	0	0
ASV_13207	0	0	0	0	0	1	2	0
ASV_13214	0	0	0	0	0	0	0	0
ASV_13216	0	0	0	0	0	0	0	0
ASV_13217	0	0	0	0	0	0	0	0
ASV_13220	3	0	0	2	0	3	0	7
ASV_13222	0	0	0	0	0	0	0	0
ASV_13226	2	3	1	0	0	2	0	0
ASV_13227	0	0	0	0	0	0	0	0
ASV_13231	0	0	0	0	0	0	0	0
ASV_13232	3	0	4	2	0	3	0	0
ASV_13236	0	0	0	0	4	0	0	0
ASV_13241	1	3	1	2	0	0	1	0
ASV_13242	2	0	1	0	0	0	0	0
ASV_13243	0	0	0	0	0	0	0	0
ASV_13249	0	0	0	0	0	0	0	0
ASV_13250	0	0	0	0	0	0	0	0
ASV_13251	0	0	0	0	0	0	0	0
ASV_13252	0	0	0	0	0	0	0	0
ASV_13253	0	0	0	0	0	0	0	0
ASV_13256	2	0	0	0	0	0	2	0
ASV_13257	0	0	0	0	0	0	0	0
ASV_13260	0	0	0	0	0	0	0	0
ASV_13262	0	0	0	0	0	0	0	0
ASV_13264	0	0	0	0	0	0	0	0
ASV_13265	0	0	0	0	0	0	0	0
ASV_13266	0	2	2	0	0	2	0	1
ASV_13268	0	0	0	0	0	0	0	0
ASV_13270	0	0	0	0	0	0	0	0
ASV_13271	0	0	0	0	0	0	0	0
ASV_13274	0	0	0	0	0	0	0	0
ASV_13275	0	0	0	0	0	1	49	0
ASV_13276	0	0	0	0	0	0	0	0
ASV_13279	2	0	0	1	0	4	6	0
ASV_13281	0	0	0	0	0	0	0	0
ASV_13283	2	2	0	0	0	0	1	3
ASV_13284	0	0	0	0	0	0	0	0
ASV_13286	0	0	0	0	0	0	0	0
ASV_13294	0	0	0	0	0	0	0	0
ASV_13295	0	0	0	0	0	0	0	0
ASV_13296	0	0	0	0	0	0	0	0
ASV_13297	0	0	1	3	0	0	0	1
ASV_13304	0	0	0	11	19	4	0	0
ASV_13305	0	0	0	0	0	0	0	0
ASV_13307	0	0	0	0	1	0	0	0
ASV_13308	0	0	0	0	0	0	0	0
ASV_13309	0	1	0	0	0	0	0	2
ASV_13311	0	0	0	0	0	0	0	0
ASV_13312	0	0	0	0	0	0	0	0
ASV_13313	0	0	0	0	0	0	0	0
ASV_13314	0	0	0	0	0	0	0	0
ASV_13315	3	0	1	0	35	4	1	4
ASV_13316	0	0	0	0	0	0	0	0
ASV_13327	0	0	0	0	0	0	0	0
ASV_13330	0	0	0	0	0	0	0	0
ASV_13332	0	0	0	0	0	0	0	0
ASV_13335	5	0	0	0	66	2	3	17
ASV_13338	0	0	0	0	0	0	0	0
ASV_13343	0	0	2	23	0	0	0	0
ASV_13345	32	93	1	3	0	0	3	0
ASV_13346	7	0	7	4	0	7	2	0
ASV_13347	0	0	0	0	0	0	0	0
ASV_13356	3	7	1	3	0	3	3	0
ASV_13357	0	0	0	0	0	0	0	0
ASV_13358	0	0	0	0	0	0	0	0
ASV_13362	26	11	5	3	0	8	19	5
ASV_13364	0	0	0	0	1	0	2	0
ASV_13370	12	16	12	5	0	1	0	0
ASV_13371	0	0	0	0	0	0	0	0
ASV_13374	0	0	0	0	0	0	0	0
ASV_13378	17	4	19	19	0	19	2	22
ASV_13381	0	0	0	0	0	0	0	0
ASV_13384	0	0	2	0	0	0	0	3
ASV_13386	0	0	0	0	0	0	0	0
ASV_13387	0	0	0	0	0	0	0	0
ASV_13392	0	0	0	0	0	0	0	0
ASV_13393	0	0	0	0	0	0	0	0
ASV_13394	0	0	0	0	0	0	0	0
ASV_13399	0	0	0	0	0	0	0	0
ASV_13402	0	0	0	0	0	0	0	0
ASV_13405	0	0	0	0	0	0	0	0
ASV_13415	0	0	0	0	0	0	0	0
ASV_13418	0	2	0	4	0	5	0	2
ASV_13419	0	0	0	0	0	0	0	0
ASV_13420	0	2	0	0	0	0	0	0
ASV_13425	0	0	0	0	0	0	0	0
ASV_13426	0	0	1	3	0	2	0	3
ASV_13432	0	0	0	0	0	0	0	0
ASV_13433	0	0	0	0	0	0	0	0
ASV_13436	5	3	8	7	0	1	3	0
ASV_13440	0	0	0	0	0	0	0	0
ASV_13442	0	0	0	0	0	0	0	0
ASV_13448	0	0	0	0	0	2	0	6
ASV_13449	0	0	0	0	0	0	0	0
ASV_13450	0	0	0	0	0	0	0	0
ASV_13453	0	0	0	0	0	0	0	0
ASV_13463	0	0	0	0	0	0	0	0
ASV_13465	0	0	0	0	0	0	0	0
ASV_13466	0	0	0	0	0	0	0	0
ASV_13467	0	0	0	0	0	0	0	0
ASV_13468	0	0	0	0	0	0	0	0
ASV_13469	0	0	0	0	1	0	0	0
ASV_13473	0	0	2	3	0	0	0	0
ASV_13475	0	0	0	0	2	0	0	0
ASV_13477	0	0	0	0	0	0	0	0
ASV_13478	0	0	0	0	0	0	2	0
ASV_13480	0	0	0	0	0	0	0	0
ASV_13481	0	0	0	0	0	0	0	0
ASV_13482	0	0	0	0	0	0	0	0
ASV_13483	0	2	4	0	0	1	0	0
ASV_13487	0	0	0	0	0	0	0	0
ASV_13488	0	0	0	0	0	0	0	0
ASV_13491	0	0	0	0	0	6	0	0
ASV_13493	1	0	0	0	0	0	0	3
ASV_13494	0	0	0	0	0	0	0	0
ASV_13496	0	0	0	0	0	0	0	0
ASV_13499	2	0	0	0	0	0	1	0
ASV_13501	0	1	0	0	0	0	0	0
ASV_13504	0	0	0	0	0	0	0	0
ASV_13509	0	0	0	0	2	0	0	1
ASV_13514	0	0	0	0	0	0	0	0
ASV_13516	0	0	0	0	0	0	0	0
ASV_13520	0	0	0	0	0	0	0	0
ASV_13521	0	0	0	0	0	0	0	0
ASV_13524	1	0	0	0	0	0	0	0
ASV_13528	0	0	0	0	0	0	0	0
ASV_13529	0	0	0	0	0	0	0	0
ASV_13532	0	0	0	0	0	0	0	0
ASV_13533	0	0	0	0	0	0	0	0
ASV_13536	0	0	0	0	0	0	0	0
ASV_13537	0	0	0	0	0	0	0	0
ASV_13538	0	0	0	0	0	0	0	0
ASV_13539	0	0	0	0	0	0	0	0
ASV_13540	0	0	0	0	0	0	0	0
ASV_13541	0	0	0	0	0	0	0	0
ASV_13542	0	0	0	0	0	0	0	0
ASV_13545	8	6	10	6	0	6	2	0
ASV_13546	17	11	10	25	5	0	0	10
ASV_13547	0	0	0	0	0	0	0	1
ASV_13549	0	0	0	0	0	0	0	0
ASV_13550	0	0	0	0	0	0	0	0
ASV_13556	0	0	0	0	0	0	0	0
ASV_13558	0	0	2	1	0	1	0	0
ASV_13563	0	0	0	0	0	0	0	0
ASV_13570	0	0	0	0	0	0	0	0
ASV_13571	0	0	0	0	0	0	0	0
ASV_13573	0	0	0	0	0	0	0	0
ASV_13579	0	0	0	0	0	0	0	0
ASV_13580	0	0	1	0	0	0	0	1
ASV_13581	0	0	0	0	0	0	0	0
ASV_13582	0	0	0	0	0	0	0	0
ASV_13587	0	0	0	0	0	0	0	0
ASV_13595	0	0	0	0	30	0	0	0
ASV_13597	23	16	6	1	0	3	26	0
ASV_13606	0	0	0	0	0	0	0	0
ASV_13608	0	0	0	0	0	0	0	0
ASV_13614	2	4	7	3	0	2	14	4
ASV_13616	0	0	0	0	0	0	0	0
ASV_13620	0	0	0	0	0	0	0	0
ASV_13622	0	0	0	0	0	0	0	0
ASV_13626	0	0	0	0	0	0	0	0
ASV_13628	0	0	0	0	0	0	0	0
ASV_13630	2	1	0	0	0	0	3	0
ASV_13635	0	0	0	0	0	0	0	0
ASV_13642	0	0	0	0	0	0	0	0
ASV_13643	0	0	1	0	0	0	0	0
ASV_13644	2	0	0	1	1	1	0	0
ASV_13649	0	0	0	0	0	0	0	0
ASV_13650	0	0	0	0	0	1	0	0
ASV_13654	3	0	1	0	2	0	0	0
ASV_13655	0	0	0	0	0	3	0	0
ASV_13656	0	0	0	0	0	0	0	0
ASV_13658	0	3	0	0	0	0	3	0
ASV_13660	0	0	0	0	0	0	0	0
ASV_13664	0	0	0	0	5	0	0	0
ASV_13667	2	0	0	0	1	0	0	0
ASV_13675	0	0	0	0	0	0	0	0
ASV_13676	0	0	0	0	0	0	0	0
ASV_13677	0	0	0	0	0	0	0	0
ASV_13678	0	0	0	0	0	1	0	0
ASV_13679	0	0	0	0	1	0	0	0
ASV_13682	18	23	0	0	0	0	17	0
ASV_13684	17	9	1	0	0	4	14	0
ASV_13687	0	0	0	0	0	0	0	0
ASV_13690	0	0	0	0	0	0	0	3
ASV_13692	0	0	0	0	0	0	0	0
ASV_13699	0	0	0	0	0	0	0	0
ASV_13700	0	0	0	0	0	0	0	0
ASV_13706	0	0	0	0	0	0	0	0
ASV_13707	0	0	0	0	0	0	0	0
ASV_13708	0	0	0	0	0	0	0	0
ASV_13711	0	0	0	0	0	0	0	0
ASV_13713	4	5	2	1	0	0	0	0
ASV_13715	0	1	0	0	0	0	0	0
ASV_13716	0	0	0	0	0	0	0	0
ASV_13717	0	0	0	0	0	0	0	0
ASV_13719	0	0	0	0	0	0	0	0
ASV_13722	0	0	0	0	0	0	0	0
ASV_13726	0	0	2	1	1	3	0	4
ASV_13727	0	0	0	0	0	0	0	0
ASV_13730	5	9	113	109	0	71	0	1
ASV_13731	0	0	0	0	0	0	0	0
ASV_13732	0	0	0	0	0	0	0	0
ASV_13737	0	0	0	0	0	0	0	0
ASV_13739	0	1	4	0	0	2	0	1
ASV_13740	0	0	0	0	0	0	0	0
ASV_13741	0	0	0	0	0	0	0	0
ASV_13744	0	0	0	0	0	0	0	0
ASV_13745	0	0	0	0	0	0	0	0
ASV_13749	0	0	0	0	0	0	0	0
ASV_13756	0	0	0	0	0	0	0	0
ASV_13760	0	0	0	0	0	0	0	0
ASV_13763	13	10	0	0	0	0	3	0
ASV_13772	0	0	0	0	0	0	0	0
ASV_13774	0	0	0	0	1	0	0	1
ASV_13775	0	0	0	0	0	0	0	0
ASV_13776	0	0	2	0	0	0	0	1
ASV_13777	0	0	0	0	0	0	0	0
ASV_13778	0	0	0	0	0	0	0	0
ASV_13780	0	0	0	0	0	0	0	0
ASV_13781	8	4	8	3	6	5	19	2
ASV_13784	0	0	0	0	0	0	0	0
ASV_13787	0	0	0	0	0	0	0	0
ASV_13793	0	0	0	0	0	0	0	0
ASV_13796	0	0	0	0	0	0	0	0
ASV_13798	0	0	0	0	0	0	0	0
ASV_13800	0	0	0	0	0	3	2	5
ASV_13802	0	0	0	0	58	0	0	0
ASV_13808	0	0	0	0	0	0	0	0
ASV_13811	0	0	0	0	0	0	0	0
ASV_13813	0	0	0	0	0	0	0	0
ASV_13815	0	0	0	0	0	0	0	0
ASV_13817	0	0	0	0	0	0	0	0
ASV_13822	0	0	0	0	0	0	0	0
ASV_13823	0	0	0	0	0	0	0	0
ASV_13824	0	0	0	0	0	0	0	0
ASV_13825	14	23	0	8	0	0	2	0
ASV_13826	0	0	2	4	0	0	0	0
ASV_13829	0	1	0	0	0	0	0	0
ASV_13839	25	18	5	14	0	24	8	12
ASV_13841	0	0	0	0	0	0	0	0
ASV_13843	0	0	0	0	0	0	0	0
ASV_13851	0	0	0	0	0	0	0	0
ASV_13852	6	1	4	3	0	15	0	0
ASV_13853	3	0	0	4	82	2	0	7
ASV_13854	0	0	0	0	0	0	0	0
ASV_13856	0	0	0	0	0	0	0	0
ASV_13862	0	0	0	0	0	0	0	0
ASV_13872	0	0	0	0	0	0	0	0
ASV_13876	0	0	0	0	0	0	4	0
ASV_13877	0	0	0	0	0	0	0	0
ASV_13878	0	0	0	0	0	0	0	0
ASV_13887	0	0	0	0	0	0	0	0
ASV_13890	0	0	0	0	0	0	0	0
ASV_13893	0	0	0	0	0	0	0	0
ASV_13898	0	0	0	0	0	0	0	0
ASV_13899	0	0	0	0	0	0	0	0
ASV_13900	0	1	0	0	0	1	0	0
ASV_13907	14	0	30	7	0	18	0	12
ASV_13908	7	2	0	0	0	0	2	0
ASV_13914	0	0	0	0	0	0	0	0
ASV_13915	0	0	0	0	0	0	0	0
ASV_13918	0	0	0	0	0	0	0	0
ASV_13922	0	0	0	0	0	0	0	0
ASV_13925	0	0	0	0	0	0	227	0
ASV_13929	0	0	0	0	0	0	0	0
ASV_13933	0	0	0	0	0	0	0	0
ASV_13934	0	0	0	0	0	0	0	0
ASV_13937	0	0	0	0	0	0	0	0
ASV_13940	0	0	0	0	0	0	0	0
ASV_13944	0	0	0	0	0	0	0	0
ASV_13946	0	0	0	0	0	0	0	0
ASV_13948	0	0	0	0	0	0	0	0
ASV_13949	1	0	0	0	0	0	0	0
ASV_13955	0	0	0	0	0	0	0	0
ASV_13959	0	0	0	0	0	0	0	0
ASV_13965	0	0	0	0	0	0	0	0
ASV_13974	0	0	2	0	0	0	0	0
ASV_13979	0	1	2	2	0	1	0	0
ASV_13981	0	0	0	0	3	0	2	1
ASV_13982	0	0	0	0	0	0	0	0
ASV_13983	0	0	0	0	0	0	0	0
ASV_13984	0	0	0	0	0	0	0	0
ASV_13985	0	0	0	0	0	0	0	0
ASV_13992	1	0	0	0	1	0	0	1
ASV_13993	26	45	7	1	2	2	7	6
ASV_14001	0	0	0	0	0	0	0	0
ASV_14006	0	0	0	0	0	0	0	0
ASV_14011	1	1	0	0	0	0	0	0
ASV_14012	0	0	0	0	0	0	0	0
ASV_14013	0	0	0	1	0	0	0	0
ASV_14017	0	0	0	0	0	0	0	0
ASV_14025	2	1	2	0	1	2	1	12
ASV_14029	0	0	0	0	0	0	0	0
ASV_14032	0	0	0	0	0	0	0	0
ASV_14034	0	0	0	0	0	0	0	0
ASV_14038	0	0	0	0	0	0	0	0
ASV_14039	0	0	0	0	0	0	0	0
ASV_14040	0	0	0	0	0	0	0	0
ASV_14042	0	3	2	3	0	0	0	0
ASV_14059	0	0	0	0	0	0	0	0
ASV_14062	0	0	0	0	0	0	0	0
ASV_14069	21	36	1	18	0	0	3	0
ASV_14073	2	1	0	0	0	0	0	0
ASV_14077	0	0	4	7	0	0	1	0
ASV_14079	0	0	0	0	1	0	0	0
ASV_14082	0	3	0	0	0	0	6	0
ASV_14083	1	0	0	0	0	0	2	0
ASV_14085	0	0	0	0	0	0	0	0
ASV_14088	0	0	0	0	0	0	0	0
ASV_14090	0	0	0	0	0	0	0	0
ASV_14091	6	2	0	0	0	6	4	9
ASV_14093	3	3	4	3	0	4	0	3
ASV_14096	0	0	0	0	0	0	0	0
ASV_14098	0	0	0	0	0	0	0	0
ASV_14099	0	0	0	0	0	1	0	0
ASV_14105	0	0	0	0	0	0	0	0
ASV_14111	0	0	0	0	0	0	0	0
ASV_14118	0	0	0	0	0	0	0	0
ASV_14119	0	0	0	0	0	0	0	0
ASV_14120	0	0	0	0	0	0	0	0
ASV_14124	0	0	0	0	0	0	0	0
ASV_14133	16	4	4	1	18	1	8	5
ASV_14134	3	0	2	0	1	0	0	0
ASV_14136	0	0	0	0	0	0	0	0
ASV_14137	0	0	0	0	2	4	4	0
ASV_14153	0	0	0	0	0	0	0	0
ASV_14154	0	0	0	0	0	0	0	0
ASV_14157	6	0	0	0	0	1	21	14
ASV_14159	0	0	0	0	0	0	0	0
ASV_14166	0	0	0	0	0	0	0	0
ASV_14168	0	0	0	0	0	0	0	0
ASV_14170	0	0	0	0	0	0	0	0
ASV_14173	3	4	4	2	0	0	0	0
ASV_14175	1	0	0	0	0	0	0	0
ASV_14182	0	0	0	0	0	0	0	0
ASV_14187	0	0	0	0	0	0	0	0
ASV_14190	0	0	0	0	0	0	0	0
ASV_14191	0	0	3	5	0	2	0	0
ASV_14194	0	0	0	0	0	0	0	0
ASV_14196	0	0	0	0	0	0	0	0
ASV_14197	0	0	0	0	0	0	0	0
ASV_14202	0	0	0	0	0	0	0	0
ASV_14215	0	0	0	0	0	0	0	0
ASV_14221	0	0	0	0	0	0	0	0
ASV_14223	0	0	0	0	0	0	0	0
ASV_14226	0	0	0	0	0	0	0	0
ASV_14227	0	0	0	0	0	0	0	0
ASV_14231	1	0	15	40	0	22	5	0
ASV_14238	0	0	0	0	0	0	0	0
ASV_14240	0	0	0	0	0	0	0	0
ASV_14244	0	0	0	0	0	0	0	0
ASV_14248	10	0	8	1	0	7	3	0
ASV_14255	0	0	0	0	0	0	0	0
ASV_14258	0	0	0	2	0	0	0	0
ASV_14263	0	0	0	0	0	0	0	0
ASV_14281	0	0	0	0	0	0	0	0
ASV_14282	0	0	0	0	0	0	0	0
ASV_14284	0	0	0	0	0	0	0	0
ASV_14287	0	0	0	0	0	0	2	0
ASV_14291	0	0	0	0	0	0	0	0
ASV_14292	0	0	0	0	0	0	0	0
ASV_14296	0	0	0	0	0	0	0	0
ASV_14303	0	0	0	0	0	1	0	4
ASV_14305	0	0	0	0	0	0	0	0
ASV_14308	4	1	0	0	0	0	3	0
ASV_14326	0	0	0	0	0	0	0	0
ASV_14330	65	14	97	149	0	69	1	10
ASV_14340	0	0	1	1	20	0	0	0
ASV_14342	0	0	0	0	0	0	0	0
ASV_14343	0	2	0	0	0	0	0	0
ASV_14348	4	2	27	13	0	21	0	21
ASV_14356	0	0	0	0	0	0	0	0
ASV_14357	0	4	2	3	0	9	0	5
ASV_14360	0	0	0	0	0	0	0	0
ASV_14363	0	0	6	2	0	4	0	0
ASV_14369	0	0	0	0	0	0	0	0
ASV_14374	0	0	0	1	0	0	0	0
ASV_14375	3	0	6	7	0	5	6	5
ASV_14379	0	0	0	0	0	0	0	0
ASV_14389	0	0	0	0	0	0	0	0
ASV_14400	0	0	0	0	0	0	0	0
ASV_14403	0	0	0	0	0	0	0	0
ASV_14407	0	0	0	0	0	0	0	0
ASV_14409	0	0	0	0	0	0	0	0
ASV_14415	0	1	0	0	2	0	0	0
ASV_14416	0	0	0	0	0	0	0	0
ASV_14421	0	0	7	6	0	2	0	0
ASV_14423	0	0	0	0	0	0	0	0
ASV_14429	0	0	0	2	0	0	0	0
ASV_14432	0	0	0	0	0	0	0	0
ASV_14437	0	0	0	0	0	0	0	0
ASV_14450	0	0	0	0	0	0	0	0
ASV_14455	9	3	3	3	0	0	3	0
ASV_14456	0	0	1	0	0	0	0	0
ASV_14462	0	0	0	0	0	0	0	0
ASV_14463	0	0	0	0	0	0	0	0
ASV_14465	3	2	0	1	0	0	0	0
ASV_14467	0	0	0	0	0	0	0	0
ASV_14479	0	0	0	0	0	0	0	0
ASV_14481	0	0	6	2	0	0	0	3
ASV_14483	0	0	0	0	0	0	0	0
ASV_14485	0	0	0	0	0	0	0	0
ASV_14486	0	0	0	0	0	0	0	0
ASV_14487	0	0	0	0	0	0	0	0
ASV_14500	2	0	3	1	0	0	0	0
ASV_14503	0	0	0	0	0	0	0	0
ASV_14505	0	0	0	0	0	0	0	0
ASV_14506	0	0	0	0	0	0	0	0
ASV_14512	0	0	0	0	0	0	0	0
ASV_14519	0	0	0	0	0	0	0	0
ASV_14521	1	0	2	4	0	3	2	0
ASV_14527	0	0	0	0	0	0	0	0
ASV_14530	0	0	0	0	0	0	0	0
ASV_14531	0	0	0	0	0	0	0	0
ASV_14540	0	0	0	0	0	0	0	0
ASV_14541	0	0	0	0	0	0	0	0
ASV_14550	0	0	0	0	0	0	0	0
ASV_14552	0	0	0	0	0	0	0	0
ASV_14557	0	0	0	0	0	4	0	1
ASV_14558	0	0	0	0	0	0	0	0
ASV_14562	0	0	0	0	0	0	0	0
ASV_14566	0	0	0	0	0	0	0	0
ASV_14570	0	0	0	0	0	0	0	0
ASV_14578	0	0	0	0	0	0	0	0
ASV_14589	7	0	1	0	2	5	0	0
ASV_14595	0	0	0	0	0	0	0	0
ASV_14606	0	0	0	0	0	0	0	0
ASV_14610	0	0	0	0	0	0	0	0
ASV_14626	0	0	0	0	0	0	0	0
ASV_14632	0	0	0	0	0	0	0	0
ASV_14638	0	0	8	0	0	0	0	1
ASV_14641	0	0	0	0	0	0	0	0
ASV_14642	0	1	1	0	0	0	0	0
ASV_14645	1	0	2	1	3	0	0	0
ASV_14648	0	0	0	0	0	0	0	0
ASV_14653	3	0	4	2	2	2	10	0
ASV_14674	0	0	0	0	0	0	0	0
ASV_14676	0	0	0	1	0	0	0	0
ASV_14679	0	0	0	0	0	0	0	0
