#OTUID	CN18SESPkoa_SC37_Y	CN18SESPkoa_SC40_Y	CN18SESPkoa_SC42_Y	CN18SESPkoa_SC45_Y	CN18SESPkoa_SC47_Y	CN18SESPkoa_SC49_Y	CN18Sc09_2_eDNA_Y	CN18Sc10_2_eDNA_Y	CN18Sc14_2_eDNA_Y	CN18Sc15_2_eDNA_Y	CN18Sc18_2_eDNA_Y	CN18Sc27_2_eDNA_Y
ASV_36853	0	1	0	0	3	0	0	0	0	0	0	0
ASV_36855	1	0	0	1	0	0	2	0	2	0	0	0
ASV_36856	0	0	1	0	0	0	2	2	0	0	0	0
ASV_36857	0	0	0	0	0	0	2	0	0	0	1	0
ASV_36858	1	0	0	0	0	3	1	0	2	0	0	0
ASV_36859	1	0	0	0	1	3	1	0	2	0	0	0
ASV_36860	9	0	0	0	0	0	1	0	0	2	0	0
ASV_36861	0	0	0	0	0	0	1	0	4	0	0	0
ASV_36862	3	0	0	0	0	0	1	0	0	1	0	0
ASV_36865	0	0	0	0	0	0	0	0	3	0	0	0
ASV_36866	0	2	0	0	0	0	0	0	0	0	0	0
ASV_36867	0	0	0	0	0	2	0	1	0	2	0	1
ASV_36868	0	0	2	0	0	0	0	0	0	0	1	0
ASV_36869	0	0	0	0	0	0	0	0	6	0	0	0
ASV_36870	1	1	4	0	0	0	0	0	2	1	0	0
ASV_36871	0	0	0	0	0	0	0	0	2	0	0	0
ASV_36872	2	0	0	0	0	0	0	0	2	0	0	0
ASV_36873	0	0	0	0	0	0	0	0	2	0	0	0
ASV_36874	1	0	0	1	0	2	0	2	0	0	0	0
ASV_36875	0	0	0	0	0	0	0	2	0	2	0	0
ASV_36876	0	0	0	0	0	1	0	0	0	3	0	0
ASV_36877	0	0	0	0	0	0	0	0	0	0	0	1
ASV_36878	0	0	3	0	0	0	0	0	0	0	1	0
ASV_36879	0	0	0	0	0	0	0	1	0	0	0	2
ASV_36880	0	0	0	0	0	4	0	0	0	0	2	0
ASV_36881	0	0	0	0	7	0	0	0	0	0	1	0
ASV_36882	0	1	0	0	0	0	0	0	0	5	0	0
ASV_36883	0	0	0	0	0	0	0	14	0	0	0	0
ASV_36884	1	0	3	0	2	1	0	4	0	0	0	0
ASV_36885	0	2	0	0	1	0	0	1	0	0	0	0
ASV_36886	3	0	2	0	0	0	0	0	0	0	0	1
ASV_36888	0	0	1	1	0	0	2	2	0	0	0	0
ASV_36889	0	0	0	0	0	0	2	0	0	4	0	0
ASV_36890	2	1	0	0	1	0	2	0	0	0	0	0
ASV_36891	0	0	0	0	0	0	1	2	0	1	0	0
ASV_36892	0	0	2	0	0	3	1	0	0	2	0	0
ASV_36893	0	0	2	1	0	0	1	2	0	3	0	3
ASV_36894	2	1	0	0	0	0	1	0	2	0	0	0
ASV_36895	0	0	0	0	1	1	1	3	0	0	0	0
ASV_36896	0	0	0	0	0	0	1	1	0	2	1	0
ASV_36897	0	1	0	0	0	0	0	0	0	0	0	0
ASV_36898	0	0	0	0	0	2	0	2	0	0	0	0
ASV_36899	0	0	1	0	0	1	0	1	0	0	0	0
ASV_36900	0	0	0	0	2	0	0	0	0	0	0	0
ASV_36901	0	0	0	0	0	0	0	2	0	0	1	0
ASV_36902	0	0	0	0	0	0	0	0	0	1	0	0
ASV_36903	0	0	0	0	0	0	0	0	0	0	0	0
ASV_36904	0	0	0	0	0	0	0	0	3	0	0	1
ASV_36905	0	0	2	0	0	0	0	0	3	0	0	4
ASV_36906	4	0	0	1	0	0	0	2	3	0	0	1
ASV_36907	0	0	0	4	0	0	0	6	2	0	0	0
ASV_36908	0	0	0	0	0	0	0	0	1	0	0	0
ASV_36909	0	0	0	0	1	0	0	0	1	0	0	0
ASV_36910	0	0	0	0	0	0	0	0	1	0	0	0
ASV_36911	1	1	0	0	0	1	0	2	0	1	0	0
ASV_36912	0	0	0	0	2	2	0	0	0	0	0	1
ASV_36913	0	0	0	2	0	0	0	0	0	0	0	1
ASV_36914	0	0	0	3	0	0	0	0	0	0	0	0
ASV_36915	0	0	12	0	0	0	0	0	0	0	0	0
ASV_36916	1	0	1	0	5	0	0	0	0	1	0	0
ASV_36917	0	2	0	0	0	2	0	0	0	0	0	0
ASV_36918	0	0	0	0	0	0	0	0	0	0	1	0
ASV_36919	0	1	0	0	0	0	0	0	0	1	0	0
ASV_36920	0	1	0	0	0	0	0	0	0	1	0	1
ASV_36921	0	0	0	0	0	1	0	0	0	1	3	0
ASV_36922	0	0	4	0	0	0	0	0	0	0	2	1
ASV_36923	0	0	0	0	0	0	0	0	0	0	0	0
ASV_36924	0	0	0	0	0	2	0	0	0	0	0	0
ASV_36925	1	1	0	0	0	1	0	2	0	0	0	0
ASV_36926	1	0	1	0	3	0	0	1	0	0	0	0
ASV_36927	1	2	0	0	2	1	0	0	0	0	0	0
ASV_36930	0	0	11	0	0	0	0	0	0	0	0	0
ASV_36932	0	0	13	0	0	0	0	0	0	0	0	0
ASV_36933	0	0	0	1	0	1	2	0	0	0	0	0
ASV_36934	0	0	0	0	0	0	2	0	3	0	0	0
ASV_36935	0	1	0	0	1	0	2	0	0	0	0	1
ASV_36936	0	0	0	0	0	0	1	2	0	1	0	0
ASV_36937	0	1	0	1	0	0	1	0	1	0	0	0
ASV_36938	0	0	2	0	0	0	1	0	1	2	0	0
ASV_36939	0	0	0	1	0	5	1	0	0	0	1	0
ASV_36940	0	1	0	0	1	0	0	0	0	0	0	0
ASV_36942	0	0	0	2	0	0	0	0	0	1	0	0
ASV_36943	3	0	2	0	0	0	0	0	0	1	0	0
ASV_36944	4	0	0	1	1	1	0	0	0	0	0	0
ASV_36945	0	0	0	1	0	0	0	0	0	2	0	0
ASV_36946	2	0	0	0	0	0	0	2	0	0	0	1
ASV_36947	0	0	0	0	0	0	0	0	0	0	0	1
ASV_36948	0	0	0	0	1	0	0	0	0	0	2	1
ASV_36949	0	0	0	0	0	0	0	0	0	0	0	0
ASV_36950	0	0	2	0	0	0	0	0	4	1	0	0
ASV_36951	0	0	3	0	0	0	0	2	3	2	0	0
ASV_36952	2	0	0	0	0	0	0	0	2	0	0	0
ASV_36953	0	0	0	1	0	1	0	0	1	1	3	0
ASV_36954	1	0	0	3	0	0	0	0	1	0	0	0
ASV_36955	3	0	0	2	0	0	0	1	1	0	0	0
ASV_36956	0	0	0	1	0	0	0	0	1	0	0	0
ASV_36957	0	0	7	0	0	0	0	1	0	0	0	0
ASV_36958	0	0	0	0	0	0	0	2	0	0	0	0
ASV_36960	0	0	0	0	0	0	0	0	0	1	0	0
ASV_36962	0	0	0	0	0	0	0	1	0	0	0	0
ASV_36963	0	0	0	0	0	3	0	0	0	0	0	1
ASV_36964	3	0	0	1	0	0	0	0	0	0	0	0
ASV_36965	0	0	0	0	0	3	0	0	0	0	0	0
ASV_36966	0	1	0	0	0	0	0	0	0	0	0	0
ASV_36967	0	0	0	0	1	0	0	0	0	0	0	4
ASV_36968	0	0	0	0	0	1	0	0	0	0	1	1
ASV_36969	0	0	0	0	0	0	0	0	0	0	2	0
ASV_36970	0	0	2	0	0	0	0	1	0	1	0	0
ASV_36971	0	0	0	0	7	0	0	1	0	1	0	0
ASV_36972	0	0	0	0	0	1	0	0	0	1	0	0
ASV_36973	0	1	0	1	3	0	0	0	0	0	1	0
ASV_36974	0	0	0	0	0	0	0	0	0	0	2	1
ASV_36975	0	0	0	0	0	0	0	0	0	0	0	1
ASV_36976	0	0	0	1	2	0	0	4	0	0	0	0
ASV_36977	0	0	0	0	1	2	0	2	0	0	0	1
ASV_36978	0	1	1	0	1	0	0	2	0	0	0	0
ASV_36979	0	0	0	0	0	0	0	2	0	0	0	0
ASV_36980	0	1	0	0	0	0	0	1	0	0	0	1
ASV_36981	0	0	3	0	0	0	0	0	0	0	0	0
ASV_36982	0	0	0	0	2	0	0	0	0	0	0	0
ASV_36983	0	0	0	0	0	0	0	0	0	0	0	1
ASV_36984	0	0	0	0	0	2	0	0	0	0	0	0
ASV_36987	0	0	2	0	0	0	2	0	0	1	0	0
ASV_36988	0	0	2	0	0	0	2	1	0	0	2	0
ASV_36989	0	0	0	0	0	0	1	0	0	0	0	0
ASV_36990	0	0	2	0	0	0	1	0	0	0	0	0
ASV_36991	0	0	0	0	4	0	1	0	0	0	0	3
ASV_36993	0	0	0	0	0	0	0	0	0	2	0	0
ASV_36994	0	0	0	0	0	0	0	2	0	0	1	2
ASV_36995	0	0	2	0	1	0	0	0	3	0	0	0
ASV_36996	0	0	0	0	0	0	0	0	0	0	0	1
ASV_36997	1	1	0	0	0	0	0	2	0	0	0	1
ASV_36998	1	2	0	0	0	0	0	1	0	0	0	0
ASV_36999	0	0	0	0	0	0	0	0	0	2	0	0
ASV_37001	0	0	0	0	2	0	0	0	6	0	0	0
ASV_37002	1	0	1	0	0	1	0	0	3	0	0	1
ASV_37003	0	0	0	0	2	0	0	0	3	0	0	0
ASV_37004	0	0	0	0	0	0	0	0	2	0	0	0
ASV_37005	0	0	0	0	0	0	0	0	2	0	0	0
ASV_37006	1	0	0	0	0	0	0	0	2	1	0	0
ASV_37007	0	0	0	0	0	0	0	0	2	2	0	0
ASV_37008	0	0	0	0	0	0	0	0	1	0	0	0
ASV_37009	0	0	0	0	0	0	0	0	1	0	0	0
ASV_37010	0	0	0	2	0	1	0	0	1	0	1	0
ASV_37011	0	0	0	0	0	0	0	0	1	0	0	0
ASV_37012	0	0	0	0	0	0	0	0	0	2	0	0
ASV_37013	0	0	0	0	0	0	0	0	0	0	2	0
ASV_37014	0	0	1	0	1	0	0	2	0	0	0	0
ASV_37015	0	0	0	0	0	0	0	0	0	2	0	0
ASV_37016	0	0	0	0	2	0	0	0	0	0	0	0
ASV_37017	0	0	0	0	0	0	0	0	0	0	0	0
ASV_37018	0	0	0	0	2	0	0	0	0	0	0	0
ASV_37019	0	0	0	2	0	0	0	5	0	0	0	0
ASV_37020	2	0	2	0	0	0	0	0	0	0	0	0
ASV_37021	0	0	0	0	0	0	0	0	0	0	0	0
ASV_37022	0	0	0	0	0	0	0	0	0	0	0	1
ASV_37023	1	0	1	0	0	0	0	0	0	2	3	0
ASV_37024	0	0	0	0	0	0	0	0	0	1	0	0
ASV_37025	1	0	0	0	0	0	0	2	0	0	0	3
ASV_37026	0	0	0	0	0	0	0	3	0	0	0	0
ASV_37027	1	0	0	0	0	0	0	0	0	0	0	0
ASV_37029	2	0	0	0	0	3	0	4	0	0	0	0
ASV_37031	0	0	0	0	0	1	0	0	0	0	0	0
ASV_37032	0	0	0	0	2	0	0	1	0	0	0	0
ASV_37033	0	0	0	0	0	0	0	0	0	0	0	0
ASV_37034	1	0	0	0	0	0	0	0	0	0	1	0
ASV_37036	0	0	0	0	3	0	0	0	0	0	0	0
ASV_37039	0	0	0	0	0	11	0	0	0	0	0	0
ASV_37040	8	0	3	0	0	0	0	0	0	0	0	0
ASV_37041	11	0	0	0	0	0	0	0	0	0	0	0
ASV_37042	0	0	0	0	0	0	10	0	0	0	0	0
ASV_37043	0	0	0	0	4	0	4	0	0	0	0	0
ASV_37044	0	0	0	0	2	1	2	0	0	0	0	0
ASV_37045	0	0	0	0	1	0	1	0	0	0	0	0
ASV_37046	2	0	0	0	0	0	1	0	0	0	0	0
ASV_37047	0	0	1	0	0	0	1	0	0	0	0	0
ASV_37048	0	0	2	0	0	0	1	0	2	0	0	0
ASV_37049	2	0	0	0	0	0	1	0	0	0	0	0
ASV_37050	0	2	0	0	1	1	0	2	0	0	0	0
ASV_37051	0	0	0	0	0	0	0	0	1	0	0	0
ASV_37052	0	0	0	0	0	1	0	0	0	0	0	0
ASV_37053	0	0	0	0	0	0	0	1	1	0	0	0
ASV_37054	0	0	0	0	0	0	0	2	0	0	0	0
ASV_37055	0	0	0	1	2	0	0	0	0	2	0	0
ASV_37056	1	0	0	0	1	0	0	0	1	0	0	0
ASV_37057	0	0	0	0	0	1	0	0	0	0	0	0
ASV_37058	0	0	0	0	0	0	0	0	0	0	0	2
ASV_37059	0	0	0	0	0	0	0	0	1	0	0	2
ASV_37060	0	0	0	0	0	0	0	0	9	0	1	0
ASV_37061	0	0	0	0	0	0	0	1	3	1	0	0
ASV_37062	0	0	1	0	0	0	0	0	3	0	0	0
ASV_37063	0	2	0	0	0	1	0	0	3	0	0	0
ASV_37064	0	0	0	0	0	0	0	1	2	0	0	2
ASV_37065	2	0	0	0	0	0	0	0	2	0	0	0
ASV_37066	0	2	0	0	0	0	0	0	2	1	0	0
ASV_37067	0	0	0	0	2	0	0	1	1	0	0	0
ASV_37068	0	0	0	0	0	0	0	0	1	0	1	0
ASV_37069	0	0	0	0	0	1	0	1	1	0	0	0
ASV_37070	0	0	0	0	0	0	0	0	1	0	0	0
ASV_37071	0	0	0	0	0	0	0	2	1	0	0	0
ASV_37072	0	0	2	2	0	0	0	2	1	0	0	0
ASV_37073	0	0	0	1	0	0	0	0	0	1	0	0
ASV_37074	0	0	0	0	0	3	0	1	0	0	0	0
ASV_37075	3	2	1	0	1	2	0	0	0	0	0	0
ASV_37076	0	0	3	0	0	0	0	0	0	2	0	0
ASV_37077	0	1	0	0	0	0	0	0	0	0	0	0
ASV_37078	0	0	0	1	2	0	0	0	0	0	0	0
ASV_37079	0	0	0	0	0	0	0	2	0	2	0	0
ASV_37080	0	0	0	0	0	0	0	2	0	0	0	0
ASV_37081	2	0	0	0	0	0	0	1	0	1	0	0
ASV_37082	1	0	0	2	0	0	0	0	0	0	0	0
ASV_37083	0	0	0	1	0	0	0	3	0	0	0	1
ASV_37084	0	0	0	0	0	0	0	0	0	0	0	8
ASV_37085	0	0	0	0	4	0	0	1	0	1	0	0
ASV_37086	0	0	0	0	0	1	0	0	0	1	0	0
ASV_37088	0	0	0	0	0	0	0	0	0	0	0	2
ASV_37090	0	0	0	1	0	2	0	0	0	0	0	0
ASV_37091	0	2	0	0	2	0	0	0	0	0	0	0
ASV_37092	2	0	0	0	0	0	0	1	0	0	0	0
ASV_37094	0	0	0	0	0	0	0	1	0	0	0	0
ASV_37095	0	0	0	0	0	0	0	1	0	0	0	0
ASV_37096	0	0	0	0	0	0	0	1	0	0	0	0
ASV_37097	0	0	0	0	0	0	0	1	0	0	1	0
ASV_37098	0	0	0	1	0	0	0	1	0	0	0	0
ASV_37099	0	0	0	0	0	0	0	0	0	0	10	0
ASV_37100	0	0	0	0	0	0	0	0	0	0	0	0
ASV_37103	2	0	0	1	1	1	0	0	0	0	0	0
ASV_37105	0	9	0	0	0	0	0	0	0	0	0	0
ASV_37106	0	8	0	0	0	2	0	0	0	0	0	0
ASV_37107	10	0	0	0	0	0	0	0	0	0	0	0
ASV_37108	0	0	3	0	1	0	2	0	0	1	0	0
ASV_37109	0	0	0	0	0	0	2	0	0	0	1	0
ASV_37110	0	0	2	0	0	0	1	0	1	0	0	0
ASV_37111	0	0	0	0	0	0	1	0	1	0	0	0
ASV_37112	0	0	0	1	0	0	1	1	0	0	0	0
ASV_37116	0	0	0	0	0	2	0	0	0	0	0	0
ASV_37117	0	0	0	0	0	0	0	0	0	0	0	2
ASV_37118	0	1	0	0	0	0	0	0	0	0	0	0
ASV_37119	0	0	0	0	1	0	0	0	0	0	3	0
ASV_37120	0	0	2	0	0	0	0	0	0	0	0	0
ASV_37122	0	0	0	2	0	0	0	2	0	0	0	0
ASV_37123	0	0	0	0	1	0	0	0	2	0	0	0
ASV_37124	0	0	0	0	0	0	0	0	3	0	0	0
ASV_37125	0	1	0	0	0	0	0	1	2	0	0	0
ASV_37126	0	0	0	0	0	2	0	0	2	0	0	0
ASV_37127	0	0	0	0	0	0	0	0	1	0	0	0
ASV_37128	0	0	3	0	0	0	0	0	1	0	0	0
ASV_37129	0	0	0	0	0	0	0	0	1	2	0	0
ASV_37130	0	0	0	0	0	2	0	0	0	0	0	1
ASV_37132	1	0	2	0	0	1	0	0	0	0	0	0
ASV_37133	0	0	2	0	0	0	0	0	0	0	0	0
ASV_37134	2	0	0	0	0	0	0	0	0	0	0	0
ASV_37135	0	0	0	2	0	0	0	2	0	0	1	0
ASV_37136	0	0	0	0	1	2	0	0	0	1	0	0
ASV_37137	0	0	2	0	0	0	0	0	0	0	0	0
ASV_37138	0	0	0	0	0	0	0	0	0	0	0	1
ASV_37140	1	0	0	1	0	0	0	0	0	0	3	0
ASV_37141	0	0	0	2	0	0	0	0	0	0	0	0
ASV_37142	0	0	2	1	0	0	0	0	0	0	0	1
ASV_37143	0	0	0	0	0	0	0	0	0	0	0	0
ASV_37145	0	1	0	0	0	0	0	0	0	3	1	0
ASV_37146	0	0	0	0	0	0	0	0	0	2	0	3
ASV_37147	0	0	0	0	0	0	0	0	0	1	0	0
ASV_37148	1	0	0	0	0	3	0	0	0	0	0	0
ASV_37149	1	0	0	0	0	0	0	2	0	0	0	0
ASV_37151	1	0	0	0	0	0	0	3	0	0	0	0
ASV_37152	0	0	0	0	0	0	0	1	0	0	0	3
ASV_37153	0	0	0	0	0	0	0	1	0	0	0	0
ASV_37154	0	2	0	0	0	0	0	0	0	0	0	0
ASV_37155	0	0	0	0	0	0	0	0	0	0	9	0
ASV_37156	0	0	0	0	0	0	0	0	0	0	1	2
ASV_37157	2	0	0	0	1	0	0	0	0	0	1	0
ASV_37158	0	0	0	0	0	0	0	0	0	0	0	0
ASV_37159	2	2	0	0	0	0	0	0	0	0	0	0
ASV_37161	0	0	0	0	0	0	0	0	0	0	0	9
ASV_37162	1	0	0	1	1	2	0	0	0	0	0	3
ASV_37163	0	2	0	2	0	0	0	0	0	0	0	1
ASV_37165	0	0	2	0	2	0	0	0	0	0	0	0
ASV_37167	0	0	0	1	0	0	0	0	0	0	0	0
ASV_37171	0	2	0	2	2	0	0	0	0	0	0	0
ASV_37172	8	0	0	0	0	0	0	0	0	0	0	0
ASV_37173	0	0	0	0	0	8	0	0	0	0	0	0
ASV_37174	9	0	0	0	0	0	0	0	0	0	0	0
ASV_37175	0	0	0	0	0	0	8	0	0	0	0	0
ASV_37176	0	0	0	0	0	0	3	0	0	0	0	0
ASV_37177	1	0	0	1	1	0	3	1	0	0	0	0
ASV_37178	0	0	0	0	0	1	2	0	1	0	0	0
ASV_37179	0	0	2	0	0	0	2	1	0	0	0	0
ASV_37180	0	0	0	0	0	0	2	0	0	0	0	0
ASV_37181	0	0	0	0	0	0	1	1	2	0	0	0
ASV_37182	0	0	0	0	0	0	1	2	0	0	0	0
ASV_37183	0	0	0	0	0	0	1	0	0	0	1	0
ASV_37184	0	0	0	2	0	0	1	0	0	1	0	0
ASV_37187	0	0	0	0	0	0	0	0	0	0	0	0
ASV_37188	0	0	0	0	0	0	0	2	0	0	0	0
ASV_37189	0	1	0	0	0	0	0	0	3	0	1	0
ASV_37190	0	0	0	0	2	0	0	0	0	0	0	0
ASV_37191	0	0	0	0	0	1	0	1	1	0	0	0
ASV_37192	0	0	0	0	1	0	0	0	0	0	0	0
ASV_37193	0	0	0	0	0	0	0	1	0	0	2	0
ASV_37194	0	0	0	0	0	0	0	0	3	0	0	0
ASV_37195	0	0	0	1	1	0	0	0	0	0	0	0
ASV_37196	0	0	0	0	2	0	0	0	3	2	0	0
ASV_37197	2	0	0	0	0	0	0	0	3	0	0	0
ASV_37198	0	0	0	0	2	0	0	0	3	0	0	0
ASV_37199	0	0	0	0	0	0	0	0	2	0	1	0
ASV_37200	0	0	0	0	0	0	0	0	2	0	0	0
ASV_37201	1	0	0	0	0	0	0	0	2	0	0	0
ASV_37202	0	0	2	0	0	0	0	1	2	0	0	0
ASV_37203	0	0	0	0	1	0	0	0	1	0	0	0
ASV_37204	0	0	2	0	0	0	0	0	1	0	0	0
ASV_37206	1	0	0	1	0	0	0	0	0	0	0	0
ASV_37207	0	0	0	0	0	0	0	0	0	0	0	0
ASV_37209	0	0	3	0	0	0	0	0	0	0	0	0
ASV_37210	0	0	0	0	0	0	0	0	0	0	0	0
ASV_37211	0	0	0	0	0	1	0	0	0	0	0	0
ASV_37213	0	0	0	0	1	2	0	2	0	0	0	0
ASV_37214	0	0	0	0	0	0	0	0	0	0	0	0
ASV_37215	0	0	0	0	0	1	0	0	0	0	0	2
ASV_37217	3	0	0	0	0	0	0	2	0	3	0	0
ASV_37218	0	2	0	0	0	0	0	0	0	2	0	0
ASV_37219	1	0	0	0	0	2	0	0	0	1	0	0
ASV_37220	0	0	0	0	0	0	0	0	0	1	0	0
ASV_37221	0	0	0	1	0	0	0	3	0	0	0	0
ASV_37222	0	0	0	0	0	1	0	0	0	0	0	2
ASV_37223	0	0	0	0	0	0	0	0	0	0	0	0
ASV_37224	0	0	0	0	0	5	0	0	0	0	0	0
ASV_37225	0	1	0	0	0	0	0	0	0	0	0	0
ASV_37226	0	0	0	0	0	0	0	0	0	0	0	0
ASV_37227	0	0	0	1	0	0	0	0	0	0	0	0
ASV_37228	1	0	0	0	2	0	0	0	0	0	0	1
ASV_37229	0	0	0	0	0	0	0	5	0	0	0	0
ASV_37230	0	0	0	0	0	0	0	4	0	0	0	2
ASV_37231	0	0	0	0	0	0	0	1	0	0	0	0
ASV_37232	0	2	0	0	0	0	0	0	0	0	0	0
ASV_37233	0	0	0	0	0	0	0	0	0	0	3	0
ASV_37234	0	0	0	0	2	0	0	0	0	0	2	0
ASV_37235	0	0	0	0	0	0	0	0	0	0	0	0
ASV_37236	0	0	0	2	0	0	0	0	0	0	0	0
ASV_37238	0	0	0	0	0	0	0	0	0	0	0	0
ASV_37239	0	0	0	0	0	0	0	0	0	0	0	3
ASV_37241	2	0	0	0	0	0	0	0	0	0	0	0
ASV_37242	0	0	0	0	1	0	0	0	0	0	0	0
ASV_37245	0	1	0	0	0	0	0	0	0	0	0	0
ASV_37246	3	1	0	0	0	0	0	0	0	0	0	0
ASV_37247	4	0	0	0	0	0	0	0	0	0	0	0
ASV_37250	0	0	8	0	0	0	0	0	0	0	0	0
ASV_37251	8	0	0	0	0	0	0	0	0	0	0	0
ASV_37252	0	0	0	0	0	0	4	0	0	0	0	0
ASV_37253	2	0	0	0	0	0	3	0	0	0	0	0
ASV_37254	0	0	0	0	0	0	2	1	0	0	0	0
ASV_37255	0	0	0	0	5	0	2	0	0	0	0	0
ASV_37256	0	0	0	0	0	0	1	0	0	0	0	0
ASV_37257	0	0	0	0	0	0	1	0	0	0	0	0
ASV_37258	0	0	1	0	0	0	1	0	0	0	0	0
ASV_37259	0	0	0	1	0	0	1	0	0	0	0	0
ASV_37260	0	0	0	0	1	0	1	0	0	0	0	0
ASV_37261	0	0	0	0	0	0	1	1	1	0	0	0
ASV_37263	0	0	0	0	0	0	0	0	2	0	0	0
ASV_37264	0	0	0	0	0	0	0	0	0	0	0	0
ASV_37266	0	0	0	0	0	1	0	0	0	0	0	0
ASV_37267	0	0	0	0	0	0	0	0	0	0	0	0
ASV_37268	0	0	0	0	0	0	0	0	0	2	0	0
ASV_37269	0	0	0	0	2	1	0	0	0	0	0	0
ASV_37270	0	0	0	0	1	0	0	0	0	0	0	0
ASV_37271	0	0	0	1	0	0	0	0	2	0	0	0
ASV_37272	0	0	0	0	1	0	0	0	0	0	0	0
ASV_37274	0	0	0	0	0	0	0	1	5	0	0	0
ASV_37275	0	0	0	0	0	0	0	0	3	0	0	0
ASV_37276	0	0	0	0	3	0	0	0	2	0	0	0
ASV_37277	0	2	0	0	0	0	0	0	2	0	0	0
ASV_37278	0	2	0	0	0	0	0	0	2	0	0	0
ASV_37279	1	1	0	0	1	0	0	0	1	0	0	0
ASV_37280	0	0	2	0	0	0	0	0	1	0	0	0
ASV_37281	0	0	0	0	0	0	0	0	1	0	0	0
ASV_37284	0	1	0	0	0	0	0	0	0	0	0	0
ASV_37285	0	0	0	0	0	0	0	0	0	1	0	0
ASV_37287	0	0	0	0	0	1	0	0	0	0	2	0
ASV_37288	0	0	0	0	0	0	0	0	0	0	0	2
ASV_37290	0	0	0	0	0	3	0	0	0	1	0	0
ASV_37291	0	0	0	0	0	0	0	2	0	0	0	0
ASV_37292	0	0	0	0	0	1	0	0	0	0	0	0
ASV_37293	0	0	0	0	3	0	0	0	0	0	0	0
ASV_37295	0	0	0	0	0	1	0	0	0	0	0	0
ASV_37296	0	0	0	0	0	0	0	0	0	0	0	0
ASV_37297	0	0	0	1	0	1	0	0	0	0	0	0
ASV_37301	0	0	0	0	0	0	0	0	0	7	0	0
ASV_37302	0	0	0	0	0	0	0	0	0	6	0	0
ASV_37303	0	2	0	1	0	0	0	0	0	3	0	0
ASV_37304	0	0	2	0	0	0	0	0	0	2	0	0
ASV_37305	0	0	0	0	1	0	0	0	0	2	0	1
ASV_37306	0	0	0	0	1	0	0	0	0	1	0	0
ASV_37307	0	1	0	0	0	0	0	0	0	1	0	0
ASV_37308	0	0	0	1	0	0	0	0	0	1	0	0
ASV_37309	0	0	0	0	1	0	0	0	0	0	0	0
ASV_37310	0	0	0	0	1	0	0	3	0	0	0	0
ASV_37311	0	1	0	0	0	0	0	1	0	0	0	0
ASV_37312	0	1	0	0	0	0	0	0	0	0	0	0
ASV_37313	1	0	0	0	0	0	0	0	0	0	0	0
ASV_37314	0	0	0	0	0	2	0	1	0	0	0	0
ASV_37316	0	0	0	0	0	0	0	1	0	0	0	0
ASV_37317	0	0	0	0	0	0	0	2	0	0	0	0
ASV_37320	0	1	0	0	0	0	0	1	0	0	0	0
ASV_37322	0	0	0	0	1	0	0	0	0	0	0	0
ASV_37323	0	0	0	1	0	0	0	2	0	0	0	0
ASV_37324	0	0	2	0	0	0	0	2	0	0	0	1
ASV_37325	0	0	0	0	2	0	0	2	0	0	0	0
ASV_37327	0	0	0	0	0	0	0	0	0	0	6	0
ASV_37328	0	0	0	0	0	0	0	0	0	0	6	0
ASV_37329	0	0	0	0	0	0	0	0	0	0	1	0
ASV_37330	0	0	0	0	0	0	0	0	0	0	0	0
ASV_37332	0	0	0	0	0	0	0	0	0	0	0	4
ASV_37333	0	1	0	0	3	0	0	0	0	0	0	2
ASV_37334	0	0	0	0	0	0	0	0	0	0	0	2
ASV_37335	0	0	0	0	0	1	0	0	0	0	0	2
ASV_37336	0	0	1	0	2	0	0	0	0	0	0	0
ASV_37341	3	0	2	0	0	0	0	0	0	0	0	0
ASV_37342	0	0	0	2	0	0	0	0	0	0	0	0
ASV_37343	0	0	0	1	0	0	0	0	0	0	0	0
ASV_37344	0	0	0	0	1	0	0	0	0	0	0	0
ASV_37346	0	0	3	0	0	0	0	0	0	0	0	0
ASV_37349	3	0	0	0	0	0	0	0	0	0	0	0
ASV_37350	0	0	0	2	0	0	0	0	0	0	0	0
ASV_37352	0	0	0	0	0	0	0	0	0	0	0	0
ASV_37356	0	2	0	2	0	0	0	0	0	0	0	0
ASV_37358	0	0	7	0	0	0	0	0	0	0	0	0
ASV_37359	0	4	0	0	0	0	0	0	0	0	0	0
ASV_37360	0	0	0	0	0	0	5	0	0	0	0	0
ASV_37361	0	0	0	0	0	0	2	0	0	0	0	0
ASV_37362	0	0	0	0	0	0	2	0	0	0	0	1
ASV_37363	0	1	0	0	0	0	1	0	0	0	0	0
ASV_37364	0	0	0	0	0	0	1	0	0	0	0	0
ASV_37365	0	0	0	0	0	0	1	0	0	0	0	0
ASV_37366	0	0	0	0	0	0	1	0	0	0	0	0
ASV_37370	0	0	0	0	0	0	0	0	0	1	0	0
ASV_37371	0	0	0	0	0	0	0	0	0	0	0	0
ASV_37372	2	0	0	0	0	0	0	0	0	0	0	0
ASV_37373	0	0	1	0	0	0	0	0	0	0	0	0
ASV_37374	0	0	0	0	0	0	0	0	1	0	0	0
ASV_37376	0	0	0	0	0	0	0	0	1	0	0	0
ASV_37377	0	0	0	0	0	0	0	0	3	0	0	0
ASV_37378	0	0	0	0	0	0	0	0	3	0	0	0
ASV_37379	0	0	0	0	0	0	0	0	3	0	0	0
ASV_37380	0	0	0	0	0	0	0	0	3	1	0	0
